timestamp,ax,ay,az
1630067311020,-0.374052,-0.9092049999999999,0.205875
1630067311030,-0.369172,-0.907741,0.210267
1630067311039,-0.366427,-0.907253,0.21337799999999998
1630067311049,-0.363499,-0.907253,0.214537
1630067311058,-0.361181,-0.9079849999999999,0.21490299999999998
1630067311068,-0.35929,-0.9107299999999999,0.214842
1630067311078,-0.35807,-0.911767,0.216428
1630067311087,-0.357887,-0.911279,0.217526
1630067311097,-0.357155,-0.912621,0.218258
1630067311106,-0.35563,-0.911828,0.221186
1630067311116,-0.355752,-0.9110349999999999,0.222711
1630067311126,-0.35678899999999997,-0.912499,0.223382
1630067311135,-0.357338,-0.913841,0.223626
1630067311145,-0.357948,-0.915244,0.224602
1630067311154,-0.359778,-0.916342,0.226066
1630067311164,-0.359412,-0.914756,0.22722499999999998
1630067311174,-0.361913,-0.913841,0.226188
1630067311183,-0.363438,-0.913292,0.22478499999999998
1630067311193,-0.36636599999999997,-0.912987,0.22508999999999998
1630067311202,-0.369172,-0.911523,0.224724
1630067311212,-0.370392,-0.909998,0.223931
1630067311222,-0.368684,-0.911584,0.22075899999999998
1630067311231,-0.36661,-0.911828,0.216367
1630067311241,-0.366244,-0.913414,0.212585
1630067311250,-0.365329,-0.912011,0.20679
1630067311260,-0.364048,-0.912499,0.20496
1630067311270,-0.363194,-0.912926,0.204777
1630067311279,-0.361059,-0.910608,0.208376
1630067311289,-0.358375,-0.9088999999999999,0.213317
1630067311298,-0.354227,-0.907558,0.21953899999999998
1630067311308,-0.351055,-0.907924,0.22447999999999999
1630067311318,-0.348249,-0.909876,0.227896
1630067051824,-0.535397,-0.85583,-0.022143
1630067051833,-0.531249,-0.862174,-0.014213
1630067051843,-0.526796,-0.869006,-0.011163
1630067051853,-0.521062,-0.8784,-0.011712
1630067051862,-0.517158,-0.8845,-0.013663999999999999
1630067051872,-0.515938,-0.882304,-0.013908
1630067051881,-0.512827,-0.882365,-0.013663999999999999
1630067051891,-0.508191,-0.882853,-0.01342
1630067051901,-0.50264,-0.881938,-0.010187
1630067051910,-0.496662,-0.876448,-0.005124
1630067051920,-0.49324599999999996,-0.869311,-0.001464
1630067051929,-0.49080599999999996,-0.864004,0.001586
1630067051939,-0.488732,-0.861259,0.004514
1630067051949,-0.484035,-0.8577819999999999,0.007991
1630067051958,-0.478606,-0.854793,0.013481
1630067051968,-0.475068,-0.8513769999999999,0.017934
1630067051977,-0.47451899999999997,-0.850584,0.022448
1630067051987,-0.477325,-0.855708,0.022814
1630067051997,-0.47946,-0.864736,0.020313
1630067052006,-0.481168,-0.870104,0.017324
1630067052016,-0.484767,-0.8769359999999999,0.017324
1630067052025,-0.488732,-0.88206,0.016958
1630067052035,-0.48989099999999997,-0.885354,0.020739999999999998
1630067052045,-0.490867,-0.885415,0.02196
1630067052054,-0.492392,-0.886025,0.021228
1630067052064,-0.495747,-0.892003,0.021533
1630067052073,-0.500139,-0.898469,0.019093
1630067052083,-0.500078,-0.899994,0.016226
