timestamp,green,ir,red
1629376330004,51406,306851,313851
1629376330014,51409,306813,313843
1629376330024,51423,306787,313872
1629376330034,51435,306867,313869
1629376330044,51443,306869,313878
1629376330054,51457,306837,313871
1629376330064,51467,306845,313862
1629376330074,51486,306855,313861
1629376330084,51496,306859,313876
1629376330094,51498,306815,313865
1629376330104,51526,306911,313899
1629376330114,51523,306842,313885
1629376330124,51540,306879,313862
1629376330134,51558,306926,313895
1629376330144,51572,306922,313909
1629376330154,51576,306923,313905
1629376330164,51602,306952,313887
1629376330174,51613,306917,313918
1629376330184,51617,306904,313934
1629376330194,51611,306913,313930
1629376330204,51601,306876,313945
1629376330214,51594,306855,313945
1629376330224,51569,306819,313963
1629376330234,51539,306795,313948
1629376330244,51511,306822,313928
1629376330254,51491,306766,313898
1629376330264,51453,306785,313956
1629376330274,51430,306740,313903
1629376330284,51401,306732,313940
1629376330294,51385,306761,313903
1629376330304,51338,306732,313927
1629376330314,51324,306717,313912
1629376330324,51295,306700,313941
1629376330334,51274,306731,313920
1629376330344,51240,306681,313926
1629376330354,51212,306708,313868
1629376330364,51187,306671,313876
1629376330374,51157,306668,313858
1629376330384,51127,306654,313889
1629376330394,51099,306646,313856
1629376330404,51077,306644,313849
1629376330414,51045,306609,313828
1629376330424,51019,306635,313811
1629376330434,51012,306618,313840
1629376330444,50990,306645,313835
1629376330454,50981,306628,313825
1629376330464,50964,306612,313808
1629376330474,50957,306634,313776
1629376330484,50938,306626,313802
1629376330494,50920,306608,313809
1629376330504,50911,306587,313808
1629376330514,50894,306578,313775
1629376330524,50878,306583,313784
1629376330534,50870,306620,313805
1629376330544,50852,306606,313752
1629376330554,50839,306603,313739
1629376330564,50830,306592,313737
1629376330574,50821,306574,313764
1629376330584,50818,306600,313744
1629376330594,50800,306611,313732
1629376330604,50797,306599,313718
1629376330614,50799,306613,313719
1629376330624,50799,306577,313733
1629376330634,50789,306596,313742
1629376330644,50784,306581,313740
1629376330654,50782,306594,313727
1629376330664,50775,306617,313729
1629376330674,50784,306590,313700
1629376330684,50781,306583,313714
1629376330694,50784,306612,313717
1629376330704,50795,306609,313710
1629376330714,50787,306627,313742
1629376330724,50798,306668,313689
1629376330734,50803,306668,313728
1629376330744,50800,306653,313704
1629376330754,50813,306621,313705
1629376330764,50809,306683,313697
1629376330774,50812,306676,313704
1629376330784,50821,306679,313717
1629376330794,50831,306697,313717
1629376330804,50842,306694,313712
1629376330814,50844,306699,313718
1629376330824,50859,306661,313736
1629376330834,50870,306699,313756
1629376330844,50882,306711,313743
1629376330854,50886,306729,313705
1629376330864,50900,306712,313720
1629376330874,50908,306720,313768
1629376330884,50926,306715,313770
1629376330894,50940,306722,313758
1629376330904,50940,306726,313736
1629376330914,50954,306726,313765
1629376330924,50982,306720,313703
1629376330934,50971,306731,313772
1629376330944,50992,306769,313753
1629376330954,51007,306738,313770
1629376330964,51024,306715,313757
1629376330974,51032,306757,313770
1629376330984,51052,306721,313763
1629376330994,51068,306778,313776
1629376331004,51084,306735,313760
1629376331014,51099,306774,313750
1629376331024,51116,306775,313788
1629376331034,51137,306776,313792
1629376331044,51142,306800,313777
1629376331054,51159,306800,313803
1629376331064,51189,306805,313788
1629376331074,51208,306792,313809
1629376331084,51220,306845,313842
1629376331094,51230,306755,313833
1629376331104,51242,306764,313856
1629376331114,51247,306724,313885
1629376331124,51240,306757,313880
1629376331134,51218,306657,313889
1629376331144,51203,306685,313893
1629376331154,51181,306714,313886
1629376331164,51148,306654,313885
1629376331174,51129,306615,313871
1629376331184,51107,306618,313873
1629376331194,51083,306641,313854
1629376331204,51059,306595,313900
1629376331214,51043,306611,313867
1629376331224,51028,306567,313864
1629376331234,50994,306582,313853
1629376331244,50977,306573,313829
1629376331254,50971,306602,313854
1629376331264,50943,306525,313844
1629376331274,50933,306563,313852
1629376331284,50908,306516,313825
1629376331294,50892,306556,313858
1629376331304,50865,306513,313845
1629376331314,50844,306521,313820
1629376331324,50830,306536,313815
1629376331334,50817,306545,313837
1629376331344,50804,306510,313773
1629376331354,50794,306560,313791
1629376331364,50785,306502,313807
1629376331374,50779,306521,313793
1629376331384,50787,306515,313761
1629376331394,50775,306541,313788
1629376331404,50759,306535,313777
1629376331414,50762,306531,313771
1629376331424,50742,306577,313739
1629376331434,50739,306562,313768
1629376331444,50732,306612,313754
1629376331454,50732,306558,313753
1629376331464,50724,306571,313739
1629376331474,50720,306538,313729
1629376331484,50715,306600,313694
1629376331494,50711,306589,313717
1629376331504,50711,306631,313720
1629376331514,50708,306618,313710
1629376331524,50715,306607,313684
1629376331534,50722,306612,313738
1629376331544,50723,306601,313714
1629376331554,50737,306598,313709
1629376331564,50740,306646,313708
1629376331574,50760,306653,313732
1629376331584,50760,306654,313703
1629376331594,50767,306690,313721
1629376331604,50773,306649,313742
1629376331614,50787,306671,313727
1629376331624,50801,306706,313732
1629376331634,50799,306695,313738
1629376331644,50810,306672,313689
1629376331654,50830,306707,313760
1629376331664,50833,306697,313753
1629376331674,50857,306701,313750
1629376331684,50869,306698,313747
1629376331694,50871,306701,313760
1629376331704,50884,306709,313756
1629376331714,50905,306686,313772
1629376331724,50915,306738,313791
1629376331734,50930,306702,313755
1629376331744,50942,306777,313798
1629376331754,50954,306734,313806
1629376331764,50982,306750,313806
1629376331774,50996,306752,313772
1629376331784,51015,306807,313783
1629376331794,51023,306779,313798
1629376331804,51048,306785,313795
1629376331814,51065,306814,313773
1629376331824,51077,306793,313789
1629376331834,51093,306828,313787
1629376331844,51109,306820,313811
1629376331854,51131,306809,313833
1629376331864,51142,306817,313798
1629376331874,51149,306892,313802
1629376331884,51178,306852,313801
1629376331894,51192,306904,313818
1629376331904,51210,306909,313794
1629376331914,51234,306919,313777
1629376331924,51250,306952,313817
1629376331934,51274,307013,313776
1629376331944,51292,306995,313799
1629376331954,51309,307031,313804
1629376331964,51337,307003,313830
1629376331974,51365,307033,313811
1629376331984,51391,307065,313849
1629376331994,51410,307097,313812
1629376332004,51441,307064,313870
1629376332014,51461,307053,313910
1629376332024,51476,307065,313895
1629376332034,51497,307059,313923
1629376332044,51479,307055,313975
1629376332054,51488,307047,313953
1629376332064,51476,307014,314002
1629376332074,51473,307028,313950
1629376332084,51447,307078,313963
1629376332094,51440,307076,313960
1629376332104,51447,307044,313983
1629376332114,51454,307066,314024
1629376332124,51452,306956,314048
1629376332134,51436,306951,314062
1629376332144,51427,306965,314067
1629376332154,51412,306925,314076
1629376332164,51399,306999,314065
1629376332174,51379,306940,314056
1629376332184,51372,306954,314077
1629376332194,51357,306936,314102
1629376332204,51338,306947,314087
1629376332214,51322,306934,314109
1629376332224,51319,306892,314128
1629376332234,51317,306905,314117
1629376332244,51295,306880,314145
1629376332254,51278,306899,314110
1629376332264,51269,306873,314103
1629376332274,51255,306888,314136
1629376332284,51261,306885,314114
1629376332294,51246,306842,314121
1629376332304,51245,306864,314140
1629376332314,51235,306815,314142
1629376332324,51235,306804,314147
1629376332334,51234,306835,314197
1629376332344,51237,306817,314183
1629376332354,51218,306799,314185
1629376332364,51217,306769,314209
1629376332374,51199,306823,314232
1629376332384,51203,306841,314238
1629376332394,51198,306889,314240
1629376332404,51191,306902,314273
1629376332414,51196,306896,314289
1629376332424,51183,306957,314288
1629376332434,51181,306996,314350
1629376332444,51189,307044,314331
1629376332454,51195,307052,314346
1629376332464,51198,307083,314394
1629376332474,51205,307120,314399
1629376332484,51205,307169,314424
1629376332494,51206,307186,314417
1629376332504,51216,307227,314432
1629376332514,51219,307253,314466
1629376332524,51227,307273,314479
1629376332534,51249,307279,314459
1629376332544,51247,307285,314494
1629376332554,51258,307330,314507
1629376332564,51278,307390,314525
1629376332574,51288,307363,314543
1629376332584,51295,307371,314560
1629376332594,51300,307430,314550
1629376332604,51316,307459,314530
1629376332614,51324,307499,314581
1629376332624,51337,307456,314563
1629376332634,51346,307503,314590
1629376332644,51355,307571,314542
1629376332654,51363,307559,314533
1629376332664,51375,307591,314531
1629376332674,51390,307614,314562
1629376332684,51384,307652,314573
1629376332694,51414,307725,314596
1629376332704,51411,307728,314557
1629376332714,51437,307795,314554
1629376332724,51431,307800,314560
1629376332734,51442,307873,314541
1629376332744,51451,307929,314519
1629376332754,51460,307938,314557
1629376332764,51470,308006,314543
1629376332774,51485,308057,314465
1629376332784,51498,308127,314458
1629376332794,51524,308204,314401
1629376332804,51537,308262,314463
1629376332814,51576,308377,314492
1629376332824,51598,308405,314541
1629376332834,51629,308497,314562
1629376332844,51651,308535,314595
1629376332854,51682,308552,314612
1629376332864,51725,308671,314653
1629376332874,51747,308695,314695
1629376332884,51773,308787,314711
1629376332894,51792,308792,314738
1629376332904,51817,308830,314770
1629376332914,51841,308878,314778
1629376332924,51857,308899,314766
1629376332934,51879,308910,314811
1629376332944,51875,308971,314832
1629376332954,51880,309018,314830
1629376332964,51866,309086,314867
1629376332974,51853,309130,314857
1629376332984,51827,309187,314784
1629376332994,51801,309273,314748
1629376333004,51783,309387,314710
1629376333014,51762,309433,314686
1629376333024,51743,309522,314612
1629376333034,51717,309561,314636
1629376333044,51692,309628,314604
1629376333054,51682,309773,314525
1629376333064,51661,309846,314480
1629376333074,51654,309915,314439
1629376333084,51642,309954,314404
1629376333094,51627,310064,314355
1629376333104,51617,310109,314350
1629376333114,51603,310207,314320
1629376333124,51597,310243,314267
1629376333134,51581,310318,314219
1629376333144,51576,310362,314196
1629376333154,51568,310419,314155
1629376333164,51561,310460,314133
1629376333174,51561,310582,314136
1629376333184,51554,310626,314087
1629376333194,51581,310656,314081
1629376333204,51578,310783,314080
1629376333214,51587,310826,314065
1629376333224,51600,310875,314024
1629376333234,51605,310925,314021
1629376333244,51614,311014,313960
1629376333254,51632,311077,313966
1629376333264,51638,311167,313938
1629376333274,51648,311203,313951
1629376333284,51666,311258,313951
1629376333294,51683,311281,313922
1629376333304,51689,311311,313914
1629376333314,51704,311378,313887
1629376333324,51707,311375,313874
1629376333334,51730,311469,313837
1629376333344,51744,311470,313821
1629376333354,51768,311592,313787
1629376333364,51767,311572,313777
1629376333374,51780,311595,313762
1629376333384,51787,311617,313694
1629376333394,51816,311675,313680
1629376333404,51828,311676,313649
1629376333414,51848,311723,313664
1629376333424,51865,311749,313615
1629376333434,51890,311825,313630
1629376333444,51904,311797,313594
1629376333454,51929,311760,313593
1629376333464,51956,311831,313544
1629376333474,51986,311843,313576
1629376333484,52005,311785,313554
1629376333494,52037,311794,313574
1629376333504,52071,311809,313575
1629376333514,52111,311732,313626
1629376333524,52141,311770,313658
1629376333534,52203,311747,313687
1629376333544,52218,311671,313732
1629376333554,52259,311718,313801
1629376333564,52307,311690,313824
1629376333574,52340,311677,313862
1629376333584,52381,311652,313930
1629376333594,52408,311701,313895
1629376333604,52449,311635,313977
1629376333614,52476,311599,314028
1629376333624,52509,311605,314055
1629376333634,52535,311566,314055
1629376333644,52573,311604,314139
1629376333654,52599,311593,314184
1629376333664,52624,311556,314172
1629376333674,52661,311529,314204
1629376333684,52670,311514,314211
1629376333694,52700,311520,314233
1629376333704,52718,311518,314254
1629376333714,52743,311523,314330
1629376333724,52767,311530,314292
1629376333734,52786,311474,314284
1629376333744,52808,311494,314303
1629376333754,52829,311471,314352
1629376333764,52850,311518,314326
1629376333774,52874,311517,314376
1629376333784,52894,311549,314335
1629376333794,52917,311550,314399
1629376333804,52937,311569,314384
1629376333814,52960,311564,314402
1629376333824,52958,311524,314422
1629376333834,52969,311518,314399
1629376333844,52964,311543,314375
1629376333854,52961,311526,314380
1629376333864,52939,311580,314331
1629376333874,52920,311536,314307
1629376333884,52902,311587,314309
1629376333894,52888,311588,314266
1629376333904,52866,311603,314226
1629376333914,52851,311567,314215
1629376333924,52833,311625,314205
1629376333934,52825,311620,314188
1629376333944,52816,311634,314159
1629376333954,52803,311607,314138
1629376333964,52789,311675,314067
1629376333974,52772,311681,314043
1629376333984,52769,311673,314068
1629376333994,52750,311727,314010
1629376334004,52748,311696,313978
1629376334014,52738,311733,313974
1629376334024,52731,311694,313940
1629376334034,52727,311719,313935
1629376334044,52721,311748,313943
1629376334054,52705,311729,313908
1629376334064,52703,311848,313923
1629376334074,52702,311833,313873
1629376334084,52702,311820,313894
1629376334094,52699,311868,313886
1629376334104,52703,311930,313843
1629376334114,52704,311929,313868
1629376334124,52705,311945,313831
1629376334134,52705,311948,313830
1629376334144,52708,311999,313849
1629376334154,52719,312030,313875
1629376334164,52718,312030,313842
1629376334174,52722,312070,313852
1629376334184,52733,312141,313810
1629376334194,52750,312158,313878
1629376334204,52758,312223,313833
1629376334214,52768,312303,313861
1629376334224,52772,312365,313849
1629376334234,52793,312403,313873
1629376334244,52797,312542,313897
1629376334254,52800,312613,313924
1629376334264,52798,312694,313923
1629376334274,52818,312798,313903
1629376334284,52830,312922,313886
1629376334294,52844,312985,313899
1629376334304,52848,313073,313845
1629376334314,52842,313108,313791
1629376334324,52855,313179,313766
1629376334334,52855,313274,313712
1629376334344,52845,313319,313650
1629376334354,52834,313403,313560
1629376334364,52833,313437,313487
1629376334374,52828,313499,313405
1629376334384,52827,313557,313361
1629376334394,52814,313554,313265
1629376334404,52820,313661,313176
1629376334414,52820,313652,313095
1629376334424,52826,313693,313062
1629376334434,52823,313705,312992
1629376334444,52827,313716,312869
1629376334454,52818,313751,312801
1629376334464,52823,313793,312732
1629376334474,52835,313803,312694
1629376334484,52835,313830,312644
1629376334494,52836,313844,312530
1629376334504,52853,313879,312527
1629376334514,52851,313873,312433
1629376334524,52867,313911,312437
1629376334534,52871,313872,312365
1629376334544,52881,313926,312316
1629376334554,52886,313907,312254
1629376334564,52889,313964,312212
1629376334574,52894,313952,312166
1629376334584,52913,313976,312091
1629376334594,52913,313961,312009
1629376334604,52923,313937,311950
1629376334614,52922,313943,311886
1629376334624,52935,313925,311861
1629376334634,52948,313926,311803
1629376334644,52944,313913,311731
1629376334654,52958,313927,311677
1629376334664,52976,313972,311640
1629376334674,53008,313932,311591
1629376334684,53020,313921,311615
1629376334694,53034,313947,311603
1629376334704,53047,313944,311588
1629376334714,53063,313951,311520
1629376334724,53077,313933,311503
1629376334734,53094,313913,311416
1629376334744,53105,313900,311421
1629376334754,53121,313835,311420
1629376334764,53133,313907,311392
1629376334774,53139,313819,311325
1629376334784,53133,313856,311307
1629376334794,53129,313766,311255
1629376334804,53127,313763,311235
1629376334814,53103,313735,311171
1629376334824,53080,313730,311113
1629376334834,53061,313644,311073
1629376334844,53033,313674,310998
1629376334854,53010,313617,310926
1629376334864,53002,313574,310835
1629376334874,52975,313593,310785
1629376334884,52943,313531,310684
1629376334894,52921,313487,310653
1629376334904,52893,313397,310558
1629376334914,52875,313403,310542
1629376334924,52843,313380,310427
1629376334934,52804,313311,310336
1629376334944,52779,313249,310225
1629376334954,52734,313268,310143
1629376334964,52698,313263,310023
1629376334974,52653,313282,309972
1629376334984,52619,313233,309856
1629376334994,52583,313248,309756
1629376335004,52554,313225,309674
1629376335014,52530,313156,309583
1629376335024,52502,313239,309516
1629376335034,52490,313220,309407
1629376335044,52455,313277,309339
1629376335054,52442,313288,309272
1629376335064,52419,313293,309190
1629376335074,52395,313365,309086
1629376335084,52366,313362,308994
