timestamp,ax,ay,az
1629376330007,-0.42767099999999997,-0.149694,0.871263
1629376330017,-0.428647,-0.149572,0.874618
1629376330027,-0.42919599999999997,-0.150731,0.8754109999999999
1629376330036,-0.429684,-0.150792,0.8763259999999999
1629376330046,-0.429623,-0.152012,0.877302
1629376330055,-0.42980599999999997,-0.15268299999999999,0.876692
1629376330065,-0.429867,-0.15329299999999998,0.876387
1629376330075,-0.42944,-0.15433,0.876265
1629376330084,-0.429135,-0.154086,0.876204
1629376330094,-0.429989,-0.155733,0.876265
1629376330103,-0.430294,-0.155672,0.87535
1629376330113,-0.430172,-0.15420799999999998,0.874069
1629376330123,-0.430599,-0.153964,0.8723609999999999
1629376330132,-0.431453,-0.152927,0.872483
1629376330142,-0.431209,-0.152134,0.871629
1629376330151,-0.43194099999999996,-0.151097,0.871995
1629376330161,-0.434015,-0.151036,0.87291
1629376330171,-0.43493,-0.149511,0.873642
1629376330180,-0.435296,-0.148596,0.873947
1629376330190,-0.437126,-0.148108,0.87352
1629376330199,-0.438041,-0.14762,0.873398
1629376330209,-0.43907799999999997,-0.146156,0.871934
1629376330219,-0.44029799999999997,-0.14396,0.871995
1629376330228,-0.440359,-0.141398,0.871568
1629376330238,-0.441396,-0.140727,0.871629
1629376330247,-0.44151799999999997,-0.139995,0.870897
1629376330257,-0.440725,-0.138958,0.870287
1629376330267,-0.440054,-0.13908,0.86925
1629376330276,-0.440237,-0.139629,0.868579
1629376330286,-0.440176,-0.138287,0.86742
1629376330295,-0.4392,-0.138104,0.865224
1629376330305,-0.43798,-0.138287,0.8638819999999999
1629376330315,-0.438651,-0.138653,0.8629669999999999
1629376330324,-0.43694299999999997,-0.139202,0.862845
1629376330334,-0.43676,-0.1403,0.8644919999999999
1629376330343,-0.436089,-0.142557,0.863821
1629376330353,-0.434442,-0.14518,0.863394
1629376330363,-0.434625,-0.147254,0.865529
1629376330372,-0.432307,-0.149023,0.86742
1629376330382,-0.43072099999999997,-0.151829,0.86864
1629376330391,-0.430294,-0.15298799999999999,0.869677
1629376330401,-0.429318,-0.15494,0.871202
1629376330411,-0.429013,-0.157136,0.871263
1629376330420,-0.428037,-0.158661,0.871385
1629376330430,-0.42706099999999997,-0.16006399999999998,0.8705309999999999
1629376330439,-0.427305,-0.160918,0.869738
1629376330449,-0.426573,-0.162016,0.870165
1629376330459,-0.426634,-0.162748,0.871202
1629376330468,-0.427854,-0.163114,0.872788
1629376330478,-0.427488,-0.162992,0.874679
1629376330487,-0.42822,-0.163602,0.8754109999999999
1629376330497,-0.427915,-0.162931,0.87596
1629376330507,-0.426634,-0.162504,0.8751059999999999
1629376330516,-0.427854,-0.161772,0.874862
1629376330526,-0.42767099999999997,-0.161833,0.87535
1629376330535,-0.427488,-0.161772,0.874313
1629376330545,-0.427793,-0.16226,0.87413
1629376330555,-0.427122,-0.161711,0.872117
1629376330564,-0.427,-0.16226,0.872178
1629376330574,-0.427915,-0.16165,0.870897
1629376330583,-0.428525,-0.159637,0.868457
1629376330593,-0.430233,-0.155977,0.865285
1629376330603,-0.431514,-0.152256,0.862418
1629376330612,-0.433588,-0.15067,0.86193
1629376330622,-0.434747,-0.148474,0.8605269999999999
1629376330631,-0.437675,-0.145607,0.862845
1629376330641,-0.43859,-0.143838,0.867786
1629376330651,-0.44090799999999997,-0.144387,0.870897
1629376330660,-0.442616,-0.146339,0.873764
1629376330670,-0.443226,-0.14945,0.873154
1629376330679,-0.445361,-0.151707,0.873093
1629376330689,-0.446032,-0.153659,0.872849
1629376330699,-0.446886,-0.153415,0.874435
1629376330708,-0.447252,-0.15433,0.87413
1629376330718,-0.447313,-0.154696,0.872483
1629376330727,-0.44743499999999997,-0.153964,0.872422
1629376330737,-0.446764,-0.153476,0.869616
1629376330747,-0.447496,-0.15311,0.86925
1629376330756,-0.447069,-0.151829,0.870104
1629376330766,-0.445727,-0.150792,0.869006
1629376330775,-0.444873,-0.150792,0.86986
1629376330785,-0.443104,-0.150548,0.870714
1629376330795,-0.443104,-0.151646,0.871324
1629376330804,-0.44060299999999997,-0.151341,0.870348
1629376330814,-0.439322,-0.151585,0.866749
1629376330823,-0.43737,-0.150182,0.865834
1629376330833,-0.435235,-0.15006,0.863699
1629376330843,-0.433405,-0.151158,0.8623569999999999
1629376330852,-0.43188,-0.152805,0.8626619999999999
1629376330862,-0.430355,-0.15512299999999998,0.863699
1629376330871,-0.430599,-0.156221,0.865468
1629376330881,-0.42944,-0.158417,0.866932
1629376330891,-0.428952,-0.159332,0.866871
1629376330900,-0.427915,-0.159637,0.866932
1629376330910,-0.428098,-0.16006399999999998,0.866505
1629376330919,-0.427854,-0.16043,0.867115
1629376330929,-0.429013,-0.15982,0.867786
1629376330939,-0.43005,-0.16067399999999998,0.868457
1629376330948,-0.430172,-0.160735,0.868518
1629376330958,-0.430294,-0.160857,0.868579
1629376330967,-0.430294,-0.161406,0.868518
1629376330977,-0.430904,-0.162809,0.868762
1629376330987,-0.429684,-0.162687,0.869616
1629376330996,-0.430599,-0.162687,0.869006
1629376331006,-0.430294,-0.16348,0.868396
1629376331015,-0.430904,-0.163236,0.868823
1629376331025,-0.43163599999999996,-0.163602,0.869372
1629376331035,-0.432734,-0.163114,0.869372
1629376331044,-0.434015,-0.162748,0.868884
1629376331054,-0.435845,-0.161894,0.868762
1629376331063,-0.436882,-0.162443,0.867969
1629376331073,-0.438834,-0.162077,0.867603
1629376331083,-0.440115,-0.16128399999999998,0.866505
1629376331092,-0.44103,-0.16128399999999998,0.867664
1629376331102,-0.441884,-0.16104,0.866261
1629376331111,-0.442799,-0.16006399999999998,0.867542
1629376331121,-0.444019,-0.15914899999999998,0.868274
1629376331131,-0.443714,-0.15738,0.868152
1629376331140,-0.44408,-0.156038,0.867908
1629376331150,-0.445422,-0.155367,0.867969
1629376331159,-0.445666,-0.154635,0.868396
1629376331169,-0.446337,-0.15481799999999998,0.868091
1629376331179,-0.446215,-0.155367,0.866505
1629376331188,-0.445727,-0.155794,0.866749
1629376331198,-0.444629,-0.15616,0.866383
1629376331207,-0.444629,-0.15420799999999998,0.866322
1629376331217,-0.444873,-0.152012,0.866322
1629376331227,-0.442799,-0.149816,0.865712
1629376331236,-0.443775,-0.147803,0.864553
1629376331246,-0.442799,-0.14804699999999998,0.86315
1629376331255,-0.441945,-0.148596,0.862723
1629376331265,-0.440786,-0.149572,0.863455
1629376331275,-0.440847,-0.151707,0.863211
1629376331284,-0.440786,-0.151463,0.86376
1629376331294,-0.440237,-0.1525,0.864309
1629376331303,-0.440176,-0.153659,0.86559
1629376331313,-0.44103,-0.154086,0.866993
1629376331323,-0.440115,-0.155245,0.868457
1629376331332,-0.439322,-0.155367,0.866261
1629376331342,-0.43938299999999997,-0.157624,0.865773
1629376331351,-0.437431,-0.157868,0.866139
1629376331361,-0.437126,-0.157746,0.866322
1629376331371,-0.43615,-0.15799,0.865285
