timestamp,TP9,AF7,AF8,TP10
1630934635243,782.893798828125,801.025634765625,806.2637329101562,791.3552856445312
1630934635243,844.945068359375,806.6666870117188,807.87548828125,826.00732421875
1630934635243,785.7142944335938,804.6520385742188,809.4871826171875,796.5933837890625
1630934635243,776.0439453125,808.6813354492188,794.1758422851562,789.3406372070312
1630934635244,823.99267578125,807.069580078125,802.2344360351562,808.6813354492188
1630934635244,848.1685180664062,805.054931640625,804.6520385742188,848.974365234375
1630934635244,820.3662719726562,809.084228515625,807.4725341796875,817.94873046875
1630934635244,792.5640869140625,802.2344360351562,801.4285888671875,788.5347900390625
1630934635244,799.8168334960938,801.025634765625,805.4578857421875,790.5494384765625
1630934635244,826.8131713867188,805.054931640625,803.4432373046875,818.3516235351562
1630934635244,820.7692260742188,805.054931640625,801.025634765625,816.3369750976562
1630934635244,823.1868286132812,804.2490844726562,799.4139404296875,824.7985229492188
1630934635276,796.5933837890625,806.6666870117188,805.8607788085938,778.05859375
1630934635276,834.4688720703125,805.8607788085938,803.4432373046875,817.1428833007812
1630934635276,825.6043701171875,802.2344360351562,801.025634765625,808.6813354492188
1630934635276,759.5238037109375,792.967041015625,810.2930297851562,800.6226806640625
1630934635276,855.4212646484375,802.2344360351562,801.4285888671875,828.8278198242188
1630934635276,838.4981689453125,802.6373901367188,803.040283203125,814.7252807617188
1630934635277,803.040283203125,807.4725341796875,802.2344360351562,803.040283203125
1630934635277,831.6483764648438,807.87548828125,804.6520385742188,803.8461303710938
1630934635277,778.8644409179688,796.1904907226562,804.2490844726562,803.8461303710938
1630934635277,784.908447265625,805.4578857421875,805.8607788085938,782.087890625
1630934635277,819.5604248046875,801.4285888671875,813.5164794921875,815.5311279296875
1630934635277,865.091552734375,804.6520385742188,809.084228515625,829.2307739257812
1630934635346,811.098876953125,799.4139404296875,801.025634765625,803.8461303710938
1630934635346,782.087890625,801.4285888671875,799.8168334960938,790.5494384765625
1630934635346,791.7582397460938,807.4725341796875,797.8021850585938,803.4432373046875
1630934635346,816.3369750976562,801.8314819335938,801.025634765625,807.87548828125
1630934635346,799.010986328125,806.6666870117188,801.025634765625,794.5787353515625
1630934635346,793.7728881835938,799.010986328125,799.010986328125,793.7728881835938
1630934635346,830.03662109375,804.2490844726562,805.054931640625,815.1282348632812
1630934635346,803.040283203125,801.8314819335938,805.054931640625,792.5640869140625
1630934635346,779.6703491210938,803.8461303710938,801.4285888671875,798.2051391601562
1630934635346,818.7545776367188,804.6520385742188,800.6226806640625,818.7545776367188
1630934635346,781.6849975585938,802.2344360351562,802.6373901367188,787.3259887695312
1630934635346,789.7435913085938,800.6226806640625,801.8314819335938,792.1611938476562
1630934635369,775.2380981445312,796.5933837890625,800.2197875976562,788.5347900390625
1630934635369,824.3956298828125,813.5164794921875,803.8461303710938,819.1575317382812
1630934635369,782.893798828125,799.8168334960938,799.4139404296875,788.937744140625
1630934635370,782.4908447265625,819.96337890625,801.025634765625,770.0
1630934635370,840.10986328125,809.4871826171875,802.2344360351562,817.1428833007812
1630934635370,817.1428833007812,803.4432373046875,802.6373901367188,803.8461303710938
1630934635370,809.084228515625,810.2930297851562,803.4432373046875,809.4871826171875
1630934635370,806.2637329101562,810.2930297851562,805.054931640625,807.4725341796875
1630934635370,809.084228515625,820.3662719726562,793.3699340820312,790.952392578125
1630934635370,836.4835205078125,807.069580078125,808.6813354492188,830.03662109375
1630934635377,791.3552856445312,805.054931640625,801.4285888671875,804.2490844726562
1630934635378,775.2380981445312,821.5750732421875,800.6226806640625,778.8644409179688
1630934635442,791.7582397460938,819.1575317382812,797.8021850585938,794.981689453125
1630934635442,819.96337890625,809.4871826171875,804.6520385742188,796.996337890625
1630934635442,797.8021850585938,814.3223266601562,801.4285888671875,790.5494384765625
1630934635442,780.879150390625,815.5311279296875,800.6226806640625,782.087890625
1630934635442,807.87548828125,809.4871826171875,805.054931640625,803.4432373046875
1630934635442,794.5787353515625,818.7545776367188,798.2051391601562,796.5933837890625
1630934635443,769.1941528320312,817.1428833007812,800.6226806640625,781.6849975585938
1630934635443,812.3076782226562,824.7985229492188,794.981689453125,781.6849975585938
1630934635443,800.2197875976562,817.94873046875,793.3699340820312,795.7875366210938
1630934635443,806.6666870117188,815.93408203125,794.981689453125,791.3552856445312
1630934635443,798.2051391601562,815.1282348632812,799.010986328125,785.7142944335938
1630934635443,819.96337890625,824.7985229492188,790.1465454101562,784.908447265625
1630934635469,809.084228515625,806.2637329101562,805.054931640625,804.2490844726562
1630934635470,804.6520385742188,804.6520385742188,795.7875366210938,783.6996459960938
1630934635470,803.4432373046875,809.89013671875,803.4432373046875,809.4871826171875
1630934635470,799.4139404296875,804.2490844726562,799.010986328125,794.1758422851562
1630934635470,812.7106323242188,811.5018310546875,797.3992919921875,793.7728881835938
1630934635470,799.8168334960938,807.069580078125,799.4139404296875,800.2197875976562
1630934635471,810.6959838867188,810.6959838867188,798.6080322265625,796.5933837890625
1630934635471,796.1904907226562,811.098876953125,803.8461303710938,795.3846435546875
