timestamp,ax,ay,az
1631021159152,-0.192516,0.745664,0.641842
1631021159161,-0.19215,0.746579,0.6402559999999999
1631021159171,-0.191296,0.747311,0.641415
1631021159181,-0.191845,0.74786,0.6417809999999999
1631021159190,-0.19093,0.746945,0.640683
1631021159200,-0.191296,0.746701,0.640622
1631021159209,-0.191967,0.745542,0.639158
1631021159219,-0.192211,0.74481,0.63928
1631021159229,-0.190991,0.744383,0.639219
1631021159238,-0.191357,0.744444,0.638182
1631021159248,-0.19117399999999998,0.745054,0.637633
1631021159257,-0.192028,0.7434069999999999,0.637633
1631021159267,-0.191845,0.744017,0.638609
1631021159277,-0.191601,0.743895,0.639158
1631021159286,-0.191845,0.7442,0.639158
1631021159296,-0.192211,0.74481,0.63989
1631021159305,-0.19215,0.744261,0.640439
1631021159315,-0.192455,0.745054,0.64233
1631021159325,-0.193065,0.744627,0.642452
1631021159334,-0.193126,0.745237,0.64233
1631021159344,-0.192028,0.746091,0.643855
1631021159353,-0.19337,0.747677,0.6448309999999999
1631021159363,-0.192455,0.746945,0.643794
1631021159373,-0.194041,0.745969,0.6423909999999999
1631021159382,-0.19428499999999999,0.74725,0.642818
1631021159392,-0.193431,0.747799,0.642452
1631021159401,-0.19367499999999999,0.746335,0.641842
1631021159411,-0.194102,0.745481,0.6408659999999999
1631021159421,-0.193004,0.744871,0.640439
1631021159430,-0.193126,0.743712,0.640683
1631021159440,-0.192028,0.744017,0.641903
1631021159449,-0.192699,0.7431019999999999,0.642025
1631021159459,-0.193065,0.741089,0.643184
1631021159469,-0.192943,0.740174,0.6433059999999999
1631021159478,-0.192089,0.740845,0.642879
1631021159488,-0.192821,0.741333,0.642452
1631021159497,-0.192272,0.739686,0.642818
1631021159507,-0.191967,0.73993,0.643489
1631021159517,-0.191845,0.74054,0.644282
1631021159526,-0.19093,0.7403569999999999,0.645563
1631021159536,-0.191296,0.740601,0.645685
1631021159545,-0.19147899999999998,0.739991,0.646539
1631021159555,-0.191235,0.738893,0.647881
1631021159565,-0.191113,0.739198,0.64965
1631021159574,-0.191418,0.7406619999999999,0.651297
1631021159584,-0.191906,0.741394,0.651297
1631021159593,-0.192333,0.741516,0.649711
1631021159603,-0.19276,0.740235,0.649162
1631021159613,-0.192577,0.7379169999999999,0.649528
1631021159622,-0.192333,0.7391369999999999,0.650077
1631021159632,-0.191235,0.7418819999999999,0.650138
1631021159641,-0.19086899999999998,0.741821,0.648247
1631021159651,-0.191235,0.742858,0.646966
1631021159661,-0.190137,0.744566,0.646783
1631021159670,-0.19032,0.742004,0.646722
1631021159680,-0.192028,0.737124,0.645929
1631021159689,-0.192333,0.734806,0.6466
1631021159699,-0.191418,0.7357819999999999,0.647942
1631021159709,-0.191967,0.7373069999999999,0.648857
1631021159718,-0.191418,0.738344,0.649711
1631021159728,-0.19178399999999998,0.739808,0.650199
1631021159737,-0.192333,0.7406619999999999,0.649894
1631021159747,-0.193065,0.741638,0.649772
1631021159757,-0.192272,0.740113,0.649528
1631021159766,-0.193614,0.739991,0.647637
1631021159776,-0.193858,0.738344,0.647027
1631021159785,-0.193553,0.739503,0.646112
1631021159795,-0.194529,0.741211,0.645014
1631021159805,-0.19337,0.741943,0.643367
1631021159814,-0.19367499999999999,0.74237,0.643428
1631021159824,-0.193187,0.7412719999999999,0.642879
1631021159833,-0.193492,0.740174,0.6430009999999999
1631021159843,-0.19397999999999999,0.740174,0.6436109999999999
1631021159853,-0.19428499999999999,0.740784,0.643794
1631021159862,-0.194163,0.740906,0.64477
1631021159872,-0.193065,0.741028,0.646112
1631021159881,-0.194712,0.739625,0.647271
1631021159891,-0.194712,0.73932,0.647088
