timestamp,green,ir,red
1629797528073,42551,246397,195033
1629797528083,42556,246377,195022
1629797528093,42559,246433,195047
1629797528103,42560,246402,195051
1629797528113,42566,246406,195040
1629797528123,42570,246418,195021
1629797528133,42572,246464,195043
1629797528143,42581,246453,195034
1629797528153,42577,246458,195045
1629797528163,42571,246447,195041
1629797528173,42583,246423,195005
1629797528183,42566,246444,194988
1629797528193,42569,246434,194964
1629797528203,42553,246414,194947
1629797528213,42547,246393,194926
1629797528223,42539,246386,194908
1629797528233,42528,246392,194875
1629797528243,42519,246376,194865
1629797528253,42516,246346,194839
1629797528263,42496,246314,194813
1629797528273,42483,246310,194763
1629797528283,42478,246289,194747
1629797528293,42468,246240,194727
1629797528303,42453,246239,194694
1629797528313,42446,246180,194614
1629797528323,42431,246180,194588
1629797528333,42419,246103,194590
1629797528343,42415,246124,194556
1629797528353,42418,246119,194541
1629797528363,42407,246095,194518
1629797528373,42398,246085,194509
1629797528383,42395,246070,194502
1629797528393,42382,246043,194466
1629797528403,42370,246096,194454
1629797528413,42367,246035,194460
1629797528423,42369,246042,194461
1629797528433,42370,246052,194482
1629797528443,42375,246043,194480
1629797528453,42374,246030,194473
1629797528463,42371,246035,194473
1629797528473,42374,246048,194463
1629797528483,42375,246014,194472
1629797528493,42382,246016,194462
1629797528503,42379,245996,194472
1629797528513,42381,246053,194490
1629797528523,42379,245972,194493
1629797528533,42379,245993,194500
1629797528543,42381,245980,194488
1629797528553,42384,245985,194497
1629797528563,42383,246001,194489
1629797528573,42391,246008,194489
1629797528583,42395,245998,194525
1629797528593,42407,246025,194566
1629797528603,42407,246009,194586
1629797528613,42417,246037,194596
1629797528623,42422,246056,194602
1629797528633,42427,246053,194656
1629797528643,42444,246130,194655
1629797528653,42431,246099,194715
1629797528663,42463,246120,194735
1629797528673,42468,246144,194764
1629797528683,42468,246159,194770
1629797528693,42477,246123,194785
1629797528703,42479,246115,194773
1629797528713,42490,246111,194797
1629797528723,42495,246133,194818
1629797528733,42511,246190,194846
1629797528743,42523,246159,194897
1629797528753,42531,246166,194902
1629797528763,42538,246160,194892
1629797528773,42558,246150,194913
1629797528783,42550,246134,194922
1629797528793,42553,246104,194908
1629797528803,42567,246086,194906
1629797528813,42567,246087,194926
1629797528823,42576,246078,194944
1629797528833,42583,246085,194958
1629797528843,42595,246112,194988
1629797528853,42608,246132,194985
1629797528863,42609,246137,194982
1629797528873,42626,246134,195011
1629797528883,42630,246135,195032
1629797528893,42641,246112,195038
1629797528903,42648,246132,195051
1629797528913,42646,246102,195031
1629797528923,42644,246118,195041
1629797528933,42644,246109,195023
1629797528943,42650,246128,195024
1629797528953,42651,246132,195004
1629797528963,42637,246096,194997
1629797528973,42650,246077,194950
1629797528983,42637,246122,194972
1629797528993,42637,246108,194947
1629797529003,42640,246105,194941
1629797529013,42631,246113,194934
1629797529023,42633,246102,194892
1629797529033,42629,246101,194879
1629797529043,42631,246094,194864
1629797529053,42619,246104,194809
1629797529063,42614,246151,194814
1629797529073,42606,246072,194764
1629797529083,42606,246106,194740
1629797529093,42598,246067,194708
1629797529103,42579,246055,194677
1629797529113,42570,246014,194633
1629797529123,42562,246001,194559
1629797529133,42540,245984,194531
1629797529143,42512,245923,194478
1629797529153,42504,245869,194417
1629797529163,42477,245862,194404
1629797529173,42471,245828,194345
1629797529183,42476,245818,194308
1629797529193,42459,245802,194315
1629797529203,42464,245787,194337
1629797529213,42457,245771,194318
1629797529223,42454,245749,194312
1629797529233,42456,245787,194323
1629797529243,42451,245787,194327
1629797529253,42452,245757,194306
1629797529263,42444,245762,194298
1629797529273,42444,245761,194310
1629797529283,42431,245770,194282
1629797529293,42437,245746,194290
1629797529303,42418,245731,194298
1629797529313,42436,245706,194299
1629797529323,42432,245766,194311
1629797529333,42439,245765,194361
1629797529343,42443,245773,194379
1629797529353,42443,245782,194363
1629797529363,42450,245740,194369
1629797529373,42451,245797,194398
1629797529383,42447,245762,194384
1629797529393,42454,245744,194371
1629797529403,42455,245718,194404
1629797529413,42452,245745,194414
1629797529423,42467,245799,194465
1629797529433,42471,245788,194481
1629797529443,42483,245796,194507
1629797529453,42481,245811,194517
1629797529463,42489,245815,194560
1629797529473,42494,245837,194543
1629797529483,42489,245828,194557
1629797529493,42496,245848,194572
1629797529503,42502,245822,194565
1629797529513,42502,245840,194608
1629797529523,42512,245846,194621
1629797529533,42516,245804,194607
1629797529543,42520,245839,194621
1629797529553,42520,245830,194630
1629797529563,42520,245833,194615
1629797529573,42511,245817,194613
1629797529583,42518,245824,194578
1629797529593,42522,245766,194604
1629797529603,42527,245775,194580
1629797529613,42528,245784,194589
1629797529623,42523,245772,194586
1629797529633,42529,245771,194593
1629797529643,42531,245769,194590
1629797529653,42521,245790,194585
1629797529663,42527,245744,194591
1629797529673,42524,245780,194577
1629797529683,42527,245742,194563
1629797529693,42519,245795,194544
1629797529703,42519,245771,194505
1629797529713,42514,245762,194490
1629797529723,42511,245734,194499
1629797529733,42506,245736,194478
1629797529743,42510,245759,194444
1629797529753,42505,245748,194451
1629797529763,42504,245726,194409
1629797529773,42508,245753,194370
1629797529783,42493,245719,194401
1629797529793,42501,245750,194378
1629797529803,42497,245707,194376
1629797529813,42489,245700,194349
1629797529823,42492,245708,194301
1629797529833,42494,245689,194304
1629797529843,42493,245691,194270
1629797529853,42494,245684,194277
1629797529863,42494,245672,194262
1629797529873,42498,245673,194250
1629797529883,42498,245670,194239
1629797529893,42503,245658,194262
1629797529903,42500,245675,194235
1629797529913,42507,245643,194211
1629797529923,42508,245660,194188
1629797529933,42503,245659,194203
1629797529943,42510,245661,194205
1629797529953,42497,245639,194213
1629797529963,42508,245669,194230
1629797529973,42509,245630,194177
1629797529983,42491,245583,194172
1629797529993,42489,245570,194148
1629797530003,42477,245567,194151
1629797530013,42472,245534,194142
1629797530023,42465,245569,194141
1629797530033,42468,245540,194156
1629797530043,42459,245546,194182
1629797530053,42467,245525,194198
1629797530063,42459,245562,194208
1629797530073,42451,245522,194177
1629797530083,42453,245554,194202
1629797530093,42444,245491,194180
1629797530103,42453,245487,194193
1629797530113,42462,245531,194279
1629797530123,42478,245550,194326
1629797530133,42500,245618,194415
1629797530143,42516,245676,194482
1629797530153,42536,245683,194561
1629797530163,42541,245698,194602
1629797530173,42560,245665,194618
1629797530183,42572,245720,194654
1629797530193,42575,245711,194700
1629797530203,42584,245703,194700
1629797530213,42587,245750,194727
1629797530223,42609,245803,194813
1629797530233,42615,245781,194851
1629797530243,42636,245848,194907
1629797530253,42653,245910,194960
1629797530263,42654,245930,194963
1629797530273,42642,245837,195002
1629797530283,42670,245920,195007
1629797530293,42660,245907,195022
1629797530303,42672,245957,195070
1629797530313,42687,245969,195111
1629797530323,42683,246001,195152
1629797530333,42701,245971,195169
1629797530343,42706,245983,195158
1629797530353,42696,245978,195169
1629797530363,42696,245976,195152
1629797530373,42692,245953,195155
1629797530383,42699,245947,195147
1629797530393,42699,245929,195174
1629797530403,42704,245947,195179
1629797530413,42706,245971,195172
1629797530423,42691,245935,195208
1629797530433,42709,245939,195208
1629797530443,42709,245941,195183
1629797530453,42700,245933,195180
1629797530463,42699,245913,195195
1629797530473,42707,245932,195167
1629797530483,42700,245941,195169
1629797530493,42703,245909,195176
1629797530503,42700,245906,195165
1629797530513,42699,245888,195159
1629797530523,42696,245897,195145
1629797530533,42701,245874,195140
1629797530543,42681,245858,195099
1629797530553,42682,245853,195076
1629797530563,42676,245822,195084
1629797530573,42670,245856,195059
1629797530583,42679,245833,195059
1629797530593,42666,245816,195058
1629797530603,42671,245834,195050
1629797530613,42671,245831,195060
1629797530623,42666,245853,195048
1629797530633,42664,245783,195051
1629797530643,42658,245812,195000
1629797530653,42655,245761,194997
1629797530663,42658,245763,194966
1629797530673,42645,245753,194908
1629797530683,42639,245775,194888
1629797530693,42639,245705,194887
1629797530703,42639,245756,194871
1629797530713,42644,245746,194872
1629797530723,42639,245772,194894
1629797530733,42641,245745,194891
1629797530743,42632,245766,194853
1629797530753,42628,245726,194849
1629797530763,42614,245731,194846
1629797530773,42605,245700,194805
1629797530783,42589,245674,194783
1629797530793,42594,245644,194774
1629797530803,42570,245628,194765
1629797530813,42569,245616,194767
1629797530823,42551,245602,194782
1629797530833,42547,245604,194770
1629797530843,42532,245585,194746
1629797530853,42526,245612,194714
1629797530863,42519,245556,194721
1629797530873,42505,245511,194710
1629797530883,42493,245473,194691
1629797530893,42488,245504,194685
1629797530903,42481,245484,194706
1629797530913,42468,245461,194698
1629797530923,42462,245489,194704
1629797530933,42459,245477,194726
1629797530943,42444,245499,194705
1629797530953,42446,245462,194716
1629797530963,42435,245433,194728
1629797530973,42430,245447,194697
1629797530983,42426,245443,194681
1629797530993,42418,245426,194694
1629797531003,42419,245410,194690
1629797531013,42413,245417,194710
1629797531023,42419,245427,194714
1629797531033,42421,245439,194722
1629797531043,42409,245423,194698
1629797531053,42405,245407,194708
1629797531063,42394,245393,194687
1629797531073,42391,245355,194664
1629797531083,42387,245348,194598
1629797531093,42384,245329,194624
1629797531103,42384,245329,194655
1629797531113,42389,245377,194695
1629797531123,42397,245439,194699
1629797531133,42401,245403,194731
1629797531143,42401,245454,194748
1629797531153,42401,245414,194722
1629797531163,42400,245405,194715
1629797531173,42399,245372,194676
1629797531183,42396,245431,194698
1629797531193,42393,245380,194699
1629797531203,42397,245423,194740
1629797531213,42405,245441,194721
1629797531223,42405,245430,194739
1629797531233,42412,245459,194752
1629797531243,42408,245456,194764
1629797531253,42409,245441,194722
1629797531263,42414,245455,194742
1629797531273,42409,245461,194759
1629797531283,42416,245467,194763
1629797531293,42414,245468,194767
1629797531303,42419,245505,194784
1629797531313,42404,245477,194753
1629797531323,42419,245494,194762
1629797531333,42416,245473,194757
1629797531343,42414,245524,194745
1629797531353,42421,245497,194745
1629797531363,42412,245516,194749
1629797531373,42419,245524,194752
1629797531383,42420,245485,194749
1629797531393,42421,245520,194738
1629797531403,42433,245564,194766
1629797531413,42419,245527,194745
1629797531423,42411,245554,194748
1629797531433,42428,245542,194738
1629797531443,42430,245553,194769
1629797531453,42427,245577,194753
1629797531463,42429,245551,194749
1629797531473,42435,245605,194750
1629797531483,42434,245591,194746
1629797531493,42427,245602,194752
1629797531503,42434,245625,194750
1629797531513,42432,245619,194758
1629797531523,42427,245588,194763
1629797531533,42415,245576,194743
1629797531543,42408,245542,194719
1629797531553,42402,245507,194683
1629797531563,42385,245539,194708
1629797531573,42374,245499,194698
1629797531583,42361,245490,194680
1629797531593,42349,245469,194693
1629797531603,42342,245460,194698
1629797531613,42342,245479,194704
1629797531623,42327,245502,194717
1629797531633,42319,245436,194708
1629797531643,42317,245415,194716
1629797531653,42308,245412,194690
1629797531663,42299,245414,194705
1629797531673,42297,245378,194733
1629797531683,42282,245407,194708
1629797531693,42282,245384,194741
1629797531703,42262,245372,194728
1629797531713,42271,245371,194730
1629797531723,42258,245380,194743
1629797531733,42252,245332,194742
1629797531743,42263,245345,194743
1629797531753,42252,245339,194757
1629797531763,42249,245349,194756
1629797531773,42253,245339,194786
1629797531783,42249,245358,194797
1629797531793,42255,245349,194755
1629797531803,42251,245365,194781
1629797531813,42248,245308,194803
1629797531823,42253,245336,194785
1629797531833,42248,245316,194810
1629797531843,42248,245327,194795
1629797531853,42241,245321,194798
1629797531863,42249,245329,194802
1629797531873,42252,245346,194796
1629797531883,42243,245348,194824
1629797531893,42244,245359,194798
1629797531903,42252,245310,194824
1629797531913,42242,245348,194801
1629797531923,42248,245320,194811
1629797531933,42251,245371,194815
1629797531943,42246,245338,194813
1629797531953,42251,245335,194829
1629797531963,42253,245347,194820
1629797531973,42256,245327,194838
1629797531983,42253,245363,194838
1629797531993,42251,245338,194814
1629797532003,42257,245328,194820
