timestamp,ax,ay,az
1630932113008,-0.33074951171875,-0.22515869140625,0.928466796875
1630932113008,-0.3370361328125,-0.23162841796875,0.9185791015625
1630932113009,-0.3458251953125,-0.2413330078125,0.91766357421875
1630932113053,-0.31622314453125,-0.1866455078125,0.9459228515625
1630932113053,-0.3095703125,-0.1722412109375,0.94451904296875
1630932113054,-0.32049560546875,-0.208251953125,0.9412841796875
1630932113191,-0.30474853515625,-0.1536865234375,0.94659423828125
1630932113191,-0.29058837890625,-0.13421630859375,0.9461669921875
1630932113191,-0.29241943359375,-0.145751953125,0.94647216796875
1630932113237,-0.283203125,-0.11102294921875,0.94317626953125
1630932113243,-0.287841796875,-0.1234130859375,0.944580078125
1630932113243,-0.28204345703125,-0.1103515625,0.93829345703125
1630932113342,-0.26904296875,-0.09954833984375,0.94500732421875
1630932113342,-0.2828369140625,-0.10687255859375,0.94659423828125
1630932113343,-0.280029296875,-0.1021728515625,0.946533203125
1630932113430,-0.2637939453125,-0.092041015625,0.94915771484375
1630932113430,-0.26361083984375,-0.09246826171875,0.953369140625
1630932113430,-0.26708984375,-0.095947265625,0.94366455078125
1630932113457,-0.2559814453125,-0.07867431640625,0.96612548828125
1630932113458,-0.25836181640625,-0.08941650390625,0.95477294921875
1630932113458,-0.2567138671875,-0.0850830078125,0.96197509765625
1630932113500,-0.25030517578125,-0.07403564453125,0.9708251953125
1630932113500,-0.2510986328125,-0.08013916015625,0.97021484375
1630932113500,-0.25531005859375,-0.0731201171875,0.9730224609375
1630932113570,-0.25042724609375,-0.06646728515625,0.97589111328125
1630932113571,-0.25482177734375,-0.06524658203125,0.97760009765625
1630932113571,-0.25469970703125,-0.0635986328125,0.9774169921875
1630932113598,-0.254638671875,-0.060302734375,0.97210693359375
1630932113598,-0.25677490234375,-0.05902099609375,0.96673583984375
1630932113598,-0.259521484375,-0.05401611328125,0.9739990234375
1630932113637,-0.2625732421875,-0.06292724609375,0.95379638671875
1630932113638,-0.26116943359375,-0.0589599609375,0.9515380859375
1630932113638,-0.261474609375,-0.05877685546875,0.9617919921875
1630932113660,-0.2581787109375,-0.04974365234375,0.9488525390625
1630932113664,-0.2628173828125,-0.04901123046875,0.95208740234375
1630932113665,-0.261962890625,-0.04925537109375,0.9451904296875
1630932113747,-0.2579345703125,-0.049560546875,0.94879150390625
1630932113747,-0.259033203125,-0.04656982421875,0.953369140625
1630932113747,-0.25506591796875,-0.04315185546875,0.95635986328125
1630932113786,-0.25067138671875,-0.0439453125,0.95416259765625
1630932113786,-0.253173828125,-0.0467529296875,0.9578857421875
1630932113787,-0.25628662109375,-0.04412841796875,0.954833984375
1630932113933,-0.25225830078125,-0.039306640625,0.95562744140625
1630932113944,-0.251708984375,-0.0416259765625,0.96142578125
1630932113944,-0.25537109375,-0.0465087890625,0.9593505859375
1630932113953,-0.25469970703125,-0.0394287109375,0.9661865234375
1630932113953,-0.256103515625,-0.040283203125,0.9610595703125
1630932113957,-0.25164794921875,-0.03887939453125,0.9600830078125
1630932114015,-0.253173828125,-0.03204345703125,0.96929931640625
1630932114016,-0.2484130859375,-0.02978515625,0.968017578125
1630932114016,-0.250732421875,-0.0325927734375,0.96673583984375
1630932114146,-0.249267578125,-0.03070068359375,0.969970703125
1630932114147,-0.25201416015625,-0.03326416015625,0.9727783203125
1630932114147,-0.25604248046875,-0.02850341796875,0.97052001953125
1630932114172,-0.26129150390625,-0.02569580078125,0.958984375
1630932114172,-0.251953125,-0.03045654296875,0.9617919921875
1630932114173,-0.2532958984375,-0.0277099609375,0.96710205078125
1630932114192,-0.25677490234375,-0.0260009765625,0.951171875
1630932114199,-0.2542724609375,-0.02685546875,0.95550537109375
1630932114203,-0.258544921875,-0.02850341796875,0.95294189453125
1630932114207,-0.254150390625,-0.03167724609375,0.956298828125
1630932114208,-0.254638671875,-0.02874755859375,0.9613037109375
1630932114210,-0.25872802734375,-0.02667236328125,0.95721435546875
1630932114263,-0.25408935546875,-0.03070068359375,0.96173095703125
1630932114263,-0.256103515625,-0.03167724609375,0.9609375
1630932114264,-0.2568359375,-0.0313720703125,0.96063232421875
1630932114486,-0.26080322265625,-0.03411865234375,0.9593505859375
1630932114486,-0.26019287109375,-0.03564453125,0.9593505859375
1630932114486,-0.25909423828125,-0.03192138671875,0.95806884765625
1630932114554,-0.26165771484375,-0.03411865234375,0.9525146484375
1630932114555,-0.26446533203125,-0.034423828125,0.95513916015625
1630932114575,-0.265380859375,-0.03662109375,0.9532470703125
1630932114638,-0.2669677734375,-0.03607177734375,0.9525146484375
1630932114639,-0.2642822265625,-0.0333251953125,0.9508056640625
1630932114691,-0.2647705078125,-0.0302734375,0.95721435546875
1630932114706,-0.264404296875,-0.029541015625,0.9505615234375
1630932114708,-0.26531982421875,-0.02911376953125,0.9547119140625
1630932114722,-0.26580810546875,-0.0281982421875,0.96002197265625
1630932114728,-0.26544189453125,-0.029541015625,0.96343994140625
1630932114730,-0.2650146484375,-0.03192138671875,0.96649169921875
1630932114754,-0.26739501953125,-0.0313720703125,0.96942138671875
1630932114756,-0.263916015625,-0.04071044921875,0.9610595703125
1630932114756,-0.26495361328125,-0.037841796875,0.9637451171875
1630932114773,-0.26348876953125,-0.03271484375,0.95697021484375
1630932114781,-0.26220703125,-0.0338134765625,0.96380615234375
1630932114782,-0.262451171875,-0.03363037109375,0.96307373046875
1630932114783,-0.25909423828125,-0.03326416015625,0.9564208984375
1630932114783,-0.26275634765625,-0.03314208984375,0.95379638671875
1630932114787,-0.2640380859375,-0.03668212890625,0.96630859375
1630932114787,-0.26287841796875,-0.0255126953125,0.95184326171875
1630932114789,-0.26324462890625,-0.029296875,0.9498291015625
1630932114795,-0.2607421875,-0.03289794921875,0.95965576171875
1630932114844,-0.2674560546875,-0.0390625,0.96484375
1630932114844,-0.26580810546875,-0.03863525390625,0.96734619140625
1630932114844,-0.266357421875,-0.04095458984375,0.9620361328125
1630932114912,-0.27154541015625,-0.042236328125,0.95831298828125
1630932114913,-0.2708740234375,-0.041748046875,0.958740234375
1630932114913,-0.27374267578125,-0.03924560546875,0.95513916015625
1630932115030,-0.27691650390625,-0.02630615234375,0.95751953125
1630932115031,-0.2713623046875,-0.0323486328125,0.9561767578125
1630932115032,-0.2734375,-0.02960205078125,0.9569091796875
1630932115223,-0.2801513671875,-0.01702880859375,0.96343994140625
1630932115223,-0.2821044921875,-0.0162353515625,0.9649658203125
1630932115223,-0.2779541015625,-0.0234375,0.96527099609375
1630932115429,-0.2947998046875,-0.01873779296875,0.953369140625
1630932115430,-0.287109375,-0.0267333984375,0.95880126953125
1630932115435,-0.27801513671875,-0.02386474609375,0.960205078125
1630932115468,-0.3118896484375,0.01861572265625,0.92333984375
1630932115470,-0.30926513671875,0.00140380859375,0.9373779296875
1630932115494,-0.31494140625,0.0355224609375,0.9119873046875
1630932115496,-0.302734375,-0.01385498046875,0.9530029296875
1630932115498,-0.32440185546875,0.0911865234375,0.9072265625
1630932115498,-0.31842041015625,0.06048583984375,0.9063720703125
1630932115525,-0.34454345703125,0.23248291015625,0.90264892578125
1630932115526,-0.32763671875,0.1185302734375,0.909423828125
1630932115526,-0.33685302734375,0.15020751953125,0.91058349609375
1630932115536,-0.35076904296875,0.248046875,0.90594482421875
1630932115538,-0.33929443359375,0.180419921875,0.90924072265625
1630932115548,-0.3421630859375,0.20361328125,0.90374755859375
1630932115634,-0.356201171875,0.27349853515625,0.9091796875
1630932115634,-0.35870361328125,0.3037109375,0.90576171875
1630932115637,-0.36663818359375,0.327392578125,0.918212890625
1630932115650,-0.3865966796875,0.33514404296875,0.83612060546875
1630932115650,-0.3779296875,0.34783935546875,0.84613037109375
1630932115651,-0.3726806640625,0.347900390625,0.86260986328125
1630932115652,-0.36907958984375,0.341064453125,0.8922119140625
1630932115653,-0.37115478515625,0.32977294921875,0.950927734375
1630932115653,-0.36895751953125,0.34002685546875,0.9189453125
1630932115816,-0.3897705078125,0.29644775390625,0.845947265625
1630932115816,-0.3944091796875,0.30743408203125,0.84503173828125
1630932115816,-0.39202880859375,0.3287353515625,0.84051513671875
1630932115844,-0.36737060546875,0.16656494140625,0.9031982421875
1630932115844,-0.376953125,0.19366455078125,0.90478515625
