timestamp,TP9,AF7,AF8,TP10
1631023450733,353.3699645996094,794.1758422851562,790.5494384765625,139.8168487548828
1631023450733,852.6007080078125,797.3992919921875,799.010986328125,1122.5640869140625
1631023450733,278.02197265625,792.1611938476562,789.7435913085938,365.054931640625
1631023450733,201.46519470214844,778.05859375,783.6996459960938,207.10623168945312
1631023450733,1435.238037109375,803.040283203125,805.4578857421875,1551.2821044921875
1631023450733,935.6043701171876,796.996337890625,799.8168334960938,1224.5054931640625
1631023450733,1117.7288818359375,790.1465454101562,791.3552856445312,936.8131713867188
1631023450733,237.72894287109372,787.7289428710938,791.7582397460938,290.9157409667969
1631023450733,413.80950927734375,784.5054931640625,784.908447265625,197.8388214111328
1631023450733,1430.0,805.8607788085938,797.8021850585938,1565.78759765625
1631023450733,1205.5677490234375,791.3552856445312,787.7289428710938,1037.5457763671875
1631023450733,490.7692260742188,775.2380981445312,778.8644409179688,240.14651489257807
1631023450827,1413.4798583984375,813.113525390625,804.6520385742188,1587.94873046875
1631023450827,1379.230712890625,813.5164794921875,807.4725341796875,1554.1025390625
1631023450827,197.0329742431641,780.879150390625,798.2051391601562,168.02197265625
1631023450827,572.967041015625,782.4908447265625,792.967041015625,334.8351745605469
1631023450827,766.3735961914062,797.3992919921875,797.8021850585938,1028.6812744140625
1631023450827,1266.00732421875,805.4578857421875,798.2051391601562,1154.798583984375
1631023450827,1344.17578125,801.4285888671875,799.010986328125,1229.7435302734375
1631023450827,674.1025390625,802.6373901367188,803.040283203125,910.2197875976562
1631023450842,195.8241729736328,784.1025390625,788.5347900390625,113.62637329101562
1631023450842,571.7582397460938,801.025634765625,798.6080322265625,788.1318969726562
1631023450842,664.4322509765625,784.5054931640625,787.3259887695312,392.05126953125
1631023450858,1317.179443359375,814.3223266601562,809.4871826171875,1535.164794921875
1631023450952,410.5860900878906,796.5933837890625,791.3552856445312,556.8497924804688
1631023450952,1442.087890625,813.5164794921875,795.3846435546875,1455.3846435546875
1631023450952,761.1355590820312,799.8168334960938,788.5347900390625,485.1282043457031
1631023450952,271.97802734375,789.3406372070312,789.3406372070312,93.07691955566406
1631023450952,1430.805908203125,804.6520385742188,800.6226806640625,1396.5567626953125
