timestamp,ax,ay,az
1630574211552,-0.28365,-0.565653,-0.781044
1630574211562,-0.28316199999999997,-0.561261,-0.781593
1630574211571,-0.28243,-0.559126,-0.782874
1630574211581,-0.281576,-0.55754,-0.783301
1630574211591,-0.279685,-0.556564,-0.7838499999999999
1630574211600,-0.278221,-0.55571,-0.785558
1630574211610,-0.27694,-0.557479,-0.785131
1630574211619,-0.277062,-0.557662,-0.7859849999999999
1630574211629,-0.276086,-0.556808,-0.7865949999999999
1630574211639,-0.276452,-0.557296,-0.786229
1630574211648,-0.276513,-0.556503,-0.784643
1630574211658,-0.276696,-0.555405,-0.782691
1630574211667,-0.276269,-0.555222,-0.782203
1630574211677,-0.276269,-0.555954,-0.779458
1630574211687,-0.27572,-0.557418,-0.775737
1630574211696,-0.276818,-0.560712,-0.772016
1630574211706,-0.276879,-0.562908,-0.7665259999999999
1630574211715,-0.277428,-0.562786,-0.762317
1630574211725,-0.27877,-0.561871,-0.758352
1630574211735,-0.280844,-0.5612,-0.754082
1630574211744,-0.282186,-0.55998,-0.7509709999999999
1630574211754,-0.28365,-0.560163,-0.748775
1630574211763,-0.28560199999999997,-0.561078,-0.746274
1630574211773,-0.287371,-0.5611389999999999,-0.7442
1630574211783,-0.289628,-0.560651,-0.742553
1630574211792,-0.291336,-0.558272,-0.741821
1630574211802,-0.29341,-0.553453,-0.742126
1630574211811,-0.29304399999999997,-0.547536,-0.74847
1630574211821,-0.290726,-0.5438149999999999,-0.758047
1630574211831,-0.287371,-0.5432049999999999,-0.768905
1630574211840,-0.283711,-0.542656,-0.776652
1630573698886,-0.428342,-0.674843,-0.582062
1630573698896,-0.42822,-0.675026,-0.583404
1630573698906,-0.428159,-0.673684,-0.583038
1630573698915,-0.42828099999999997,-0.674233,-0.582672
1630573698925,-0.42797599999999997,-0.673745,-0.584075
1630573698934,-0.427793,-0.673013,-0.583709
1630573698944,-0.428342,-0.673928,-0.583587
1630573698954,-0.428342,-0.674416,-0.584624
1630573698963,-0.42883,-0.674965,-0.585234
1630573698973,-0.429257,-0.674599,-0.58499
1630573698982,-0.42980599999999997,-0.674477,-0.584624
1630573698992,-0.430233,-0.676124,-0.584136
1630573699002,-0.43005,-0.675697,-0.584929
1630573699011,-0.43005,-0.67527,-0.5842579999999999
1630573699021,-0.43005,-0.675697,-0.583038
1630573699030,-0.430782,-0.676002,-0.581513
1630573699040,-0.429989,-0.676734,-0.581635
1630573699050,-0.430538,-0.676673,-0.579866
1630573699059,-0.43133099999999996,-0.675636,-0.579378
1630573699069,-0.430782,-0.675575,-0.578036
1630573699078,-0.43072099999999997,-0.67649,-0.576816
1630573699088,-0.43011099999999997,-0.676002,-0.576694
1630573699098,-0.431087,-0.676185,-0.576328
