timestamp,ax,ay,az
1630412019529,-0.363438,0.457012,-0.795013
1630412019539,-0.363865,0.459208,-0.796843
1630412019548,-0.364597,0.46036699999999997,-0.7991
1630412019558,-0.36295,0.460916,-0.8023939999999999
1630412019567,-0.362584,0.46128199999999997,-0.805017
1630412019577,-0.362828,0.459818,-0.807396
1630412019587,-0.361669,0.457866,-0.8063589999999999
1630412019596,-0.360815,0.457744,-0.804163
1630412019606,-0.360022,0.458598,-0.801662
1630412019615,-0.360327,0.459208,-0.798307
1630412019625,-0.360876,0.458903,-0.794464
1630412019635,-0.36051,0.459391,-0.791841
1630412019644,-0.360876,0.459696,-0.7902549999999999
1630412019654,-0.361059,0.458415,-0.790133
1630412019663,-0.362401,0.457927,-0.791658
1630412019673,-0.362462,0.458232,-0.793854
1630412019683,-0.362828,0.458415,-0.797087
1630412019692,-0.360083,0.457439,-0.800076
1630412019702,-0.360083,0.457561,-0.8017839999999999
1630412019711,-0.361852,0.458415,-0.8017839999999999
1630412019721,-0.360815,0.459269,-0.8014789999999999
1630412019731,-0.361364,0.459574,-0.800625
1630412019740,-0.36295,0.46097699999999997,-0.7996489999999999
1630412019750,-0.362462,0.462319,-0.799588
1630412019759,-0.361608,0.462868,-0.798002
1630412019769,-0.360144,0.463051,-0.79605
1630412019779,-0.359473,0.462929,-0.794647
1630412019788,-0.361303,0.461953,-0.79239
1630412019798,-0.360876,0.461526,-0.790011
1630412019807,-0.360388,0.46067199999999997,-0.786778
1630412019817,-0.359046,0.463661,-0.785741
1630412019827,-0.360083,0.465918,-0.7862899999999999
1630411793134,-0.4575,0.6344,-0.603717
1630411793144,-0.457805,0.6344,-0.604144
1630411793154,-0.456829,0.634705,-0.604998
1630411793163,-0.457073,0.634888,-0.60512
1630411793173,-0.45627999999999996,0.635803,-0.605547
1630411793182,-0.45597499999999996,0.634949,-0.604388
1630411793192,-0.456036,0.635254,-0.603473
1630411793202,-0.456402,0.635193,-0.602985
1630411793211,-0.45566999999999996,0.634522,-0.60329
1630411793221,-0.455487,0.633668,-0.603656
1630411793230,-0.45505999999999996,0.634278,-0.604266
1630411793240,-0.456036,0.633424,-0.604632
1630411793250,-0.454694,0.63379,-0.604754
1630411793259,-0.454511,0.634034,-0.603778
1630411793269,-0.453962,0.634217,-0.603656
1630411793278,-0.453657,0.634522,-0.603656
1630411793288,-0.453901,0.6341559999999999,-0.603656
1630411793298,-0.453657,0.6341559999999999,-0.604388
1630411793307,-0.453962,0.634034,-0.605059
1630411793317,-0.453596,0.6353759999999999,-0.604083
1630411793326,-0.454084,0.634278,-0.604693
1630411793336,-0.453718,0.6350709999999999,-0.605486
1630411793346,-0.454084,0.635498,-0.606584
1630411793355,-0.454328,0.634217,-0.605913
1630411793365,-0.453352,0.634644,-0.606096
1630411793374,-0.453413,0.633485,-0.605486
1630411793384,-0.452559,0.634034,-0.604266
1630411793394,-0.453352,0.634217,-0.603839
1630411793403,-0.453962,0.634583,-0.6039
1630411793413,-0.45383999999999997,0.6344,-0.604937
1630411793422,-0.454328,0.635132,-0.604205
1630411793432,-0.453596,0.634827,-0.604693
1630411793442,-0.454511,0.634644,-0.604754
1630411793451,-0.454023,0.634827,-0.606157
1630411793461,-0.452742,0.63501,-0.606218
1630411793470,-0.452498,0.635315,-0.606462
1630411793480,-0.45139999999999997,0.6356809999999999,-0.606401
1630411793490,-0.451034,0.6359859999999999,-0.605608
1630411793499,-0.452071,0.634644,-0.605791
1630411793509,-0.45170499999999997,0.634095,-0.604876
1630411793518,-0.45078999999999997,0.633424,-0.605242
1630411793528,-0.45109499999999997,0.634278,-0.605059
1630411793538,-0.451522,0.6347659999999999,-0.605303
1630411793547,-0.451278,0.636962,-0.607072
1630411793557,-0.450363,0.636535,-0.60756
1630411793566,-0.449814,0.634888,-0.608414
1630411793576,-0.44895999999999997,0.634705,-0.608353
1630411793586,-0.450119,0.633363,-0.607865
1630411793595,-0.449692,0.6323259999999999,-0.606157
1630411793605,-0.450668,0.6332409999999999,-0.606157
1630411793614,-0.45200999999999997,0.63684,-0.607926
1630411793624,-0.451827,0.639585,-0.6079869999999999
1630411793634,-0.451217,0.6402559999999999,-0.608963
1630411793643,-0.45048499999999997,0.6387309999999999,-0.609268
1630411793653,-0.45017999999999997,0.63562,-0.608048
1630411793662,-0.450058,0.633424,-0.607133
1630411793672,-0.44926499999999997,0.632448,-0.606523
