timestamp,green,ir,red
1630411793130,64137,340348,391312
1630411793140,64116,340344,391271
1630411793150,64111,340372,391279
1630411793160,64092,340365,391312
1630411793170,64074,340418,391278
1630411793180,64065,340389,391237
1630411793190,64054,340365,391263
1630411793200,64066,340373,391291
1630411793210,64063,340385,391272
1630411793220,64064,340415,391275
1630411793230,64058,340396,391338
1630411793240,64066,340422,391301
1630411793250,64063,340401,391263
1630411793260,64059,340415,391276
1630411793270,64086,340448,391368
1630411793280,64098,340417,391305
1630411793290,64122,340511,391356
1630411793300,64137,340495,391347
1630411793310,64150,340474,391303
1630411793320,64181,340517,391345
1630411793330,64191,340533,391371
1630411793340,64215,340520,391357
1630411793350,64235,340524,391406
1630411793360,64269,340548,391374
1630411793370,64290,340596,391360
1630411793380,64336,340623,391375
1630411793390,64350,340632,391361
1630411793400,64394,340583,391413
1630411793410,64424,340630,391413
1630411793420,64458,340649,391414
1630411793430,64494,340685,391403
1630411793440,64528,340623,391406
1630411793450,64575,340703,391460
1630411793460,64613,340691,391454
1630411793470,64647,340782,391472
1630411793480,64674,340734,391522
1630411793490,64721,340759,391468
1630411793500,64750,340784,391483
1630411793510,64790,340799,391466
1630411793520,64827,340842,391528
1630411793530,64875,340828,391510
1630411793540,64918,340827,391537
1630411793550,64961,340877,391579
1630411793560,65008,340904,391561
1630411793570,65054,340944,391583
1630411793580,65091,340932,391571
1630411793590,65136,340946,391603
1630411793600,65184,340953,391605
1630411793610,65231,341011,391626
1630411793620,65287,341053,391645
1630411793630,65322,341031,391657
1630411793640,65364,341043,391647
1630411793650,65407,341062,391603
1630411793660,65417,341028,391636
1630411793670,65401,341051,391629
1630411793680,65373,340935,391624
1630411793690,65324,340931,391630
1630411793700,65269,340867,391553
1630411793710,65214,340838,391602
1630411793720,65170,340844,391567
1630411793730,65135,340807,391542
1630411793740,65090,340767,391554
1630411793750,65041,340783,391543
1630411793760,65001,340743,391532
1630411793770,64965,340717,391457
1630411793780,64919,340696,391464
1630411793790,64885,340663,391501
1630411793800,64831,340683,391470
1630411793810,64795,340589,391469
1630411793820,64749,340610,391427
1630411793830,64698,340656,391456
1630411793840,64657,340577,391425
1630411793850,64626,340565,391442
1630411793860,64581,340578,391412
1630411793870,64551,340605,391437
1630411793880,64545,340557,391400
1630411793890,64530,340550,391451
1630411793900,64521,340545,391391
1630411793910,64499,340598,391444
1630411793920,64492,340579,391376
1630411793930,64494,340590,391438
1630411793940,64474,340609,391458
1630411793950,64473,340559,391414
1630411793960,64462,340614,391400
1630411793970,64459,340572,391452
1630411793980,64432,340540,391461
1630411793990,64450,340608,391436
1630411794000,64433,340590,391432
1630411794010,64436,340608,391399
1630411794020,64441,340634,391412
1630411794030,64444,340582,391452
1630411794040,64458,340612,391421
1630411794050,64461,340636,391437
1630411794060,64478,340638,391468
1630411794070,64499,340663,391457
1630411794080,64512,340677,391475
1630411794090,64538,340710,391482
1630411794100,64561,340747,391485
1630411794110,64580,340749,391491
1630411794120,64613,340772,391538
1630411794130,64636,340796,391537
1630411794140,64665,340820,391508
1630411794150,64683,340880,391541
1630411794160,64725,340851,391550
1630411794170,64741,340872,391512
1630411794180,64786,340879,391554
1630411794190,64829,340883,391595
1630411794200,64873,340866,391591
1630411794210,64901,340946,391587
1630411794220,64942,340930,391568
1630411794230,64966,340948,391602
1630411794240,64995,340972,391627
1630411794250,65042,340959,391608
1630411794260,65083,341052,391661
1630411794270,65109,341065,391684
1630411794280,65164,341040,391678
1630411794290,65208,341086,391712
1630411794300,65242,341136,391683
1630411794310,65283,341134,391687
1630411794320,65325,341143,391678
1630411794330,65383,341139,391700
1630411794340,65415,341136,391731
1630411794350,65454,341191,391711
1630411794360,65517,341214,391768
1630411794370,65548,341251,391761
1630411794380,65603,341242,391756
1630411794390,65645,341297,391759
1630411794400,65686,341298,391784
1630411794410,65730,341367,391777
1630411794420,65786,341347,391827
1630411794430,65841,341373,391839
1630411794440,65888,341364,391813
1630411794450,65933,341402,391798
1630411794460,65987,341453,391843
1630411794470,66030,341450,391857
1630411794480,66060,341480,391843
1630411794490,66090,341452,391832
1630411794500,66113,341458,391870
1630411794510,66081,341439,391805
1630411794520,66040,341378,391788
1630411794530,65987,341337,391779
1630411794540,65940,341252,391740
1630411794550,65865,341214,391752
1630411794560,65812,341192,391788
1630411794570,65758,341148,391683
1630411794580,65711,341197,391706
1630411794590,65662,341136,391689
1630411794600,65591,341137,391667
1630411794610,65548,341103,391647
1630411794620,65487,341052,391631
1630411794630,65411,341028,391583
1630411794640,65344,341016,391627
1630411794650,65293,340993,391639
1630411794660,65232,340929,391590
1630411794670,65157,340917,391613
1630411794680,65100,340954,391543
1630411794690,65052,340854,391574
1630411794700,64996,340911,391570
1630411794710,64938,340895,391522
1630411794720,64878,340879,391559
1630411794730,64844,340901,391521
1630411794740,64815,340899,391567
1630411794750,64787,340896,391517
1630411794760,64763,340871,391525
1630411794770,64742,340877,391542
1630411794780,64726,340925,391550
1630411794790,64695,340915,391544
1630411794800,64661,340888,391516
1630411794810,64645,340898,391522
1630411794820,64622,340921,391567
1630411794830,64621,340899,391539
1630411794840,64599,340918,391523
1630411794850,64584,340917,391543
1630411794860,64562,340960,391591
1630411794870,64568,340937,391562
1630411794880,64547,340957,391600
1630411794890,64561,340954,391592
1630411794900,64545,340932,391599
1630411794910,64557,341002,391598
1630411794920,64562,340992,391586
1630411794930,64569,340951,391574
1630411794940,64570,341019,391609
1630411794950,64581,341055,391661
1630411794960,64597,341068,391633
1630411794970,64601,341139,391588
1630411794980,64612,341116,391576
1630411794990,64638,341128,391568
1630411795000,64648,341109,391587
1630411795010,64654,341130,391565
1630411795020,64661,341126,391563
1630411795030,64670,341124,391589
1630411795040,64678,341223,391641
1630411795050,64683,341233,391601
1630411795060,64704,341231,391585
1630411795070,64702,341285,391586
1630411795080,64716,341268,391614
1630411795090,64732,341358,391587
1630411795100,64737,341340,391594
1630411795110,64748,341367,391605
1630411795120,64753,341388,391584
1630411795130,64766,341353,391629
1630411795140,64794,341398,391619
1630411795150,64811,341448,391592
1630411795160,64820,341417,391624
1630411795170,64834,341441,391650
1630411795180,64854,341416,391644
1630411795190,64869,341424,391628
1630411795200,64890,341381,391662
1630411795210,64903,341433,391626
1630411795220,64915,341412,391691
1630411795230,64927,341427,391667
1630411795240,64954,341447,391663
1630411795250,64975,341432,391634
1630411795260,64985,341453,391617
1630411795270,65005,341485,391627
1630411795280,65025,341490,391651
1630411795290,65050,341530,391667
1630411795300,65063,341496,391679
1630411795310,65097,341539,391661
1630411795320,65076,341506,391656
1630411795330,65058,341439,391643
1630411795340,65030,341374,391606
1630411795350,64965,341336,391593
1630411795360,64891,341270,391528
1630411795370,64816,341246,391521
1630411795380,64750,341210,391535
1630411795390,64694,341157,391485
1630411795400,64633,341109,391441
1630411795410,64560,341133,391398
1630411795420,64527,341091,391377
1630411795430,64475,341027,391397
1630411795440,64420,341018,391386
1630411795450,64381,341050,391344
1630411795460,64335,341116,391354
1630411795470,64289,341091,391369
1630411795480,64247,341080,391373
1630411795490,64219,341073,391368
1630411795500,64184,341080,391392
1630411795510,64155,341042,391413
1630411795520,64126,341053,391369
1630411795530,64099,341067,391405
1630411795540,64072,341041,391477
1630411795550,64054,341064,391467
1630411795560,64054,341008,391511
1630411795570,64043,341000,391521
1630411795580,64053,340980,391552
1630411795590,64052,340991,391593
1630411795600,64046,341030,391575
1630411795610,64034,341019,391642
1630411795620,64036,341047,391649
1630411795630,64039,341048,391657
1630411795640,64050,341074,391664
1630411795650,64048,341110,391664
1630411795660,64055,341062,391717
1630411795670,64060,341132,391763
1630411795680,64087,341174,391720
1630411795690,64074,341163,391752
1630411795700,64101,341199,391787
1630411795710,64106,341224,391799
1630411795720,64132,341239,391799
1630411795730,64152,341279,391856
1630411795740,64176,341204,391887
1630411795750,64185,341241,391851
1630411795760,64212,341332,391920
1630411795770,64227,341308,391958
1630411795780,64253,341309,391974
1630411795790,64277,341380,391976
1630411795800,64311,341365,391983
1630411795810,64330,341418,392015
1630411795820,64361,341408,392008
1630411795830,64400,341426,392004
1630411795840,64414,341433,392043
1630411795850,64459,341411,392080
1630411795860,64484,341465,392106
1630411795870,64512,341445,392112
1630411795880,64555,341476,392141
1630411795890,64585,341496,392163
1630411795900,64633,341536,392180
1630411795910,64643,341554,392190
1630411795920,64677,341549,392206
1630411795930,64719,341594,392240
1630411795940,64757,341551,392236
1630411795950,64785,341586,392265
1630411795960,64828,341556,392273
1630411795970,64860,341606,392276
1630411795980,64900,341616,392283
1630411795990,64930,341599,392272
1630411796000,64969,341647,392270
1630411796010,64996,341680,392284
1630411796020,65031,341733,392291
1630411796030,65073,341769,392279
1630411796040,65111,341747,392312
1630411796050,65143,341713,392303
1630411796060,65146,341710,392292
1630411796070,65144,341703,392264
1630411796080,65098,341670,392232
1630411796090,65050,341665,392211
1630411796100,64996,341678,392215
1630411796110,64948,341578,392186
1630411796120,64893,341602,392162
1630411796130,64865,341534,392186
1630411796140,64825,341497,392170
1630411796150,64798,341488,392187
1630411796160,64735,341510,392153
1630411796170,64702,341476,392153
1630411796180,64659,341470,392146
1630411796190,64628,341435,392163
1630411796200,64601,341415,392143
1630411796210,64568,341384,392138
1630411796220,64542,341403,392171
1630411796230,64488,341344,392152
1630411796240,64446,341344,392169
1630411796250,64419,341361,392174
1630411796260,64395,341357,392150
1630411796270,64371,341333,392095
1630411796280,64361,341349,392144
1630411796290,64380,341322,392145
1630411796300,64363,341377,392201
1630411796310,64371,341376,392165
1630411796320,64358,341362,392149
1630411796330,64357,341328,392168
1630411796340,64348,341341,392159
1630411796350,64343,341360,392156
1630411796360,64343,341321,392150
1630411796370,64346,341306,392181
1630411796380,64336,341294,392161
1630411796390,64334,341317,392120
1630411796400,64328,341344,392176
1630411796410,64337,341362,392143
1630411796420,64347,341404,392159
1630411796430,64345,341405,392168
1630411796440,64353,341378,392178
1630411796450,64369,341431,392167
1630411796460,64380,341433,392116
1630411796470,64409,341410,392173
1630411796480,64418,341465,392158
1630411796490,64452,341468,392183
1630411796500,64467,341486,392170
1630411796510,64488,341451,392167
1630411796520,64514,341471,392191
1630411796530,64530,341515,392158
1630411796540,64577,341512,392228
1630411796550,64603,341531,392222
1630411796560,64627,341564,392226
1630411796570,64660,341575,392211
1630411796580,64695,341611,392261
1630411796590,64733,341628,392231
1630411796600,64764,341640,392292
1630411796610,64815,341648,392287
1630411796620,64858,341617,392289
1630411796630,64882,341690,392324
1630411796640,64920,341715,392327
1630411796650,64971,341740,392301
1630411796660,64998,341797,392336
1630411796670,65041,341731,392392
1630411796680,65089,341798,392373
1630411796690,65126,341843,392352
1630411796700,65165,341849,392408
1630411796710,65214,341838,392397
1630411796720,65254,341869,392417
1630411796730,65300,341902,392455
1630411796740,65358,341882,392376
1630411796750,65380,341918,392396
1630411796760,65434,342001,392462
1630411796770,65467,341961,392490
1630411796780,65498,341946,392479
1630411796790,65492,341914,392470
1630411796800,65495,341911,392420
1630411796810,65440,341854,392376
1630411796820,65382,341788,392365
1630411796830,65312,341704,392361
1630411796840,65260,341712,392346
1630411796850,65207,341690,392310
1630411796860,65162,341644,392312
1630411796870,65110,341604,392272
1630411796880,65059,341639,392262
1630411796890,65002,341600,392278
1630411796900,64946,341565,392249
1630411796910,64888,341542,392256
1630411796920,64849,341482,392245
1630411796930,64808,341534,392268
1630411796940,64761,341500,392247
1630411796950,64703,341462,392251
1630411796960,64679,341475,392247
1630411796970,64632,341469,392258
1630411796980,64577,341451,392268
1630411796990,64549,341437,392245
1630411797000,64526,341440,392271
1630411797010,64491,341445,392286
1630411797020,64480,341439,392286
1630411797030,64487,341491,392285
1630411797040,64482,341504,392310
1630411797050,64489,341479,392319
1630411797060,64485,341463,392331
1630411797070,64489,341470,392319
1630411797080,64485,341513,392371
1630411797090,64495,341505,392368
1630411797100,64478,341539,392390
1630411797110,64488,341503,392366
1630411797120,64492,341497,392396
1630411797130,64485,341586,392374
1630411797140,64491,341523,392434
1630411797150,64503,341559,392402
1630411797160,64511,341545,392363
1630411797170,64527,341546,392424
1630411797180,64542,341601,392443
1630411797190,64552,341591,392411
1630411797200,64575,341624,392428
1630411797210,64599,341640,392423
1630411797220,64614,341624,392442
1630411797230,64637,341692,392464
1630411797240,64672,341698,392476
1630411797250,64695,341690,392472
1630411797260,64740,341695,392459
1630411797270,64773,341695,392448
1630411797280,64804,341757,392501
1630411797290,64839,341769,392517
1630411797300,64874,341772,392531
1630411797310,64921,341800,392556
1630411797320,64946,341804,392566
1630411797330,64997,341854,392552
1630411797340,65036,341834,392569
1630411797350,65080,341850,392571
1630411797360,65107,341942,392613
1630411797370,65143,341924,392585
1630411797380,65185,341882,392612
1630411797390,65234,341932,392623
1630411797400,65272,342015,392608
1630411797410,65319,342000,392679
1630411797420,65369,342040,392649
1630411797430,65417,342032,392652
1630411797440,65464,342029,392694
1630411797450,65506,342114,392675
1630411797460,65547,342151,392695
1630411797470,65600,342104,392696
1630411797480,65647,342123,392789
1630411797490,65713,342145,392756
1630411797500,65753,342143,392733
1630411797510,65779,342163,392778
1630411797520,65814,342148,392777
1630411797530,65835,342182,392794
1630411797540,65828,342124,392759
1630411797550,65804,342050,392763
1630411797560,65742,342034,392703
1630411797570,65686,342006,392710
1630411797580,65628,341900,392702
1630411797590,65568,341892,392677
1630411797600,65504,341849,392667
1630411797610,65457,341820,392662
1630411797620,65398,341813,392662
1630411797630,65348,341813,392582
1630411797640,65299,341758,392589
1630411797650,65246,341732,392629
1630411797660,65186,341684,392597
1630411797670,65131,341685,392573
1630411797680,65072,341636,392562
1630411797690,65012,341666,392535
1630411797700,64972,341632,392484
1630411797710,64918,341655,392480
1630411797720,64860,341593,392492
1630411797730,64809,341575,392413
1630411797740,64778,341591,392417
1630411797750,64744,341594,392481
1630411797760,64724,341600,392457
1630411797770,64702,341604,392492
1630411797780,64705,341609,392454
1630411797790,64678,341636,392443
1630411797800,64672,341631,392446
1630411797810,64668,341667,392486
1630411797820,64678,341649,392463
1630411797830,64654,341616,392454
1630411797840,64649,341652,392491
1630411797850,64638,341624,392524
1630411797860,64646,341671,392554
1630411797870,64636,341667,392494
1630411797880,64637,341711,392524
1630411797890,64634,341691,392549
1630411797900,64649,341730,392577
1630411797910,64671,341723,392559
1630411797920,64688,341728,392593
1630411797930,64693,341766,392603
1630411797940,64734,341776,392615
1630411797950,64751,341796,392604
1630411797960,64772,341782,392609
1630411797970,64796,341834,392677
1630411797980,64827,341843,392609
1630411797990,64843,341862,392702
1630411798000,64882,341842,392632
1630411798010,64912,341845,392682
1630411798020,64953,341912,392706
1630411798030,64974,341888,392754
1630411798040,65006,341940,392764
1630411798050,65051,341983,392780
1630411798060,65105,341968,392791
1630411798070,65140,341996,392805
1630411798080,65173,342051,392787
1630411798090,65229,342018,392802
1630411798100,65260,342024,392851
1630411798110,65305,342057,392845
1630411798120,65345,342090,392833
1630411798130,65389,342057,392859
1630411798140,65451,342121,392864
1630411798150,65478,342154,392901
1630411798160,65532,342165,392944
1630411798170,65563,342207,392955
1630411798180,65604,342170,392932
1630411798190,65658,342184,392987
1630411798200,65705,342237,393006
1630411798210,65741,342250,392938
1630411798220,65798,342252,392986
1630411798230,65855,342305,392974
1630411798240,65907,342353,392992
1630411798250,65943,342364,393021
1630411798260,66006,342396,393063
1630411798270,66048,342454,393069
1630411798280,66103,342381,393093
1630411798290,66151,342482,393086
1630411798300,66186,342446,393114
1630411798310,66205,342446,393101
1630411798320,66197,342375,393121
1630411798330,66183,342343,393083
1630411798340,66140,342325,393104
1630411798350,66082,342297,393086
1630411798360,66037,342227,393070
1630411798370,65971,342233,393054
1630411798380,65921,342167,393057
1630411798390,65876,342209,393013
1630411798400,65835,342124,393017
1630411798410,65796,342119,393033
1630411798420,65752,342118,393021
1630411798430,65694,342038,393036
1630411798440,65643,341952,392972
1630411798450,65591,341975,393000
1630411798460,65538,341970,392956
1630411798470,65477,341945,393001
1630411798480,65440,341853,392954
1630411798490,65382,341909,392915
1630411798500,65336,341929,392917
1630411798510,65277,341844,392914
1630411798520,65252,341856,392898
1630411798530,65221,341800,392891
1630411798540,65188,341808,392936
1630411798550,65169,341851,392886
1630411798560,65158,341777,392890
1630411798570,65134,341769,392842
1630411798580,65116,341839,392893
1630411798590,65117,341799,392856
1630411798600,65092,341781,392892
1630411798610,65072,341763,392854
1630411798620,65073,341805,392876
1630411798630,65052,341815,392910
1630411798640,65067,341789,392880
1630411798650,65062,341793,392833
1630411798660,65060,341770,392844
1630411798670,65061,341807,392874
1630411798680,65048,341801,392884
1630411798690,65069,341831,392922
1630411798700,65074,341845,392894
1630411798710,65082,341842,392872
1630411798720,65099,341851,392938
1630411798730,65115,341891,392944
1630411798740,65140,341855,392924
1630411798750,65163,341859,392903
1630411798760,65176,341893,392950
1630411798770,65196,341902,392926
1630411798780,65236,341943,392957
1630411798790,65259,341929,392945
1630411798800,65290,341967,392959
1630411798810,65323,341965,392966
1630411798820,65365,341997,392967
1630411798830,65386,342017,393016
1630411798840,65426,342027,393008
1630411798850,65459,342018,393071
1630411798860,65511,342055,393005
1630411798870,65539,342066,393009
1630411798880,65575,342112,393056
1630411798890,65634,342147,393073
1630411798900,65673,342176,393090
1630411798910,65704,342148,393141
1630411798920,65739,342178,393063
1630411798930,65788,342223,393149
1630411798940,65841,342266,393177
1630411798950,65887,342239,393137
1630411798960,65909,342237,393153
1630411798970,65972,342266,393165
1630411798980,66019,342286,393192
1630411798990,66066,342344,393241
1630411799000,66117,342410,393292
1630411799010,66187,342435,393304
1630411799020,66248,342501,393360
1630411799030,66302,342511,393357
1630411799040,66370,342540,393409
1630411799050,66430,342610,393413
1630411799060,66467,342593,393489
1630411799070,66543,342671,393463
1630411799080,66574,342708,393483
1630411799090,66608,342646,393506
1630411799100,66614,342632,393517
1630411799110,66586,342634,393506
1630411799120,66566,342547,393483
1630411799130,66504,342547,393466
1630411799140,66451,342480,393445
1630411799150,66413,342472,393425
1630411799160,66364,342462,393415
1630411799170,66338,342376,393422
