timestamp,ax,ay,az
1629897910161,-0.447313,-0.03294,0.877973
1629897910171,-0.448777,-0.031171,0.878034
1629897910180,-0.449143,-0.030012,0.8751059999999999
1629897910190,-0.449204,-0.02867,0.87291
1629897910200,-0.451583,-0.026352,0.875228
1629897910209,-0.452132,-0.027389,0.877119
1629897910219,-0.45170499999999997,-0.030866,0.875045
1629897910228,-0.450424,-0.034099,0.872727
1629897910238,-0.450668,-0.034159999999999996,0.8726659999999999
1629897910248,-0.451827,-0.033306,0.875289
1629897910257,-0.45078999999999997,-0.03294,0.878644
1629897910267,-0.45109499999999997,-0.033367,0.881633
1629897910276,-0.451156,-0.033428,0.884195
1629897910286,-0.450119,-0.034953,0.885415
1629897910296,-0.449082,-0.03721,0.8845609999999999
1629897910305,-0.448106,-0.037942,0.88328
1629897910315,-0.44773999999999997,-0.037881,0.88267
1629897910324,-0.447496,-0.037698,0.8821209999999999
1629897910334,-0.446764,-0.03721,0.881145
1629897910344,-0.446398,-0.036173,0.8827309999999999
1629897910353,-0.446215,-0.035502,0.88206
1629897910363,-0.444995,-0.034038,0.88145
1629897910372,-0.44426299999999996,-0.033367,0.880535
1629897910382,-0.44469,-0.032085999999999996,0.879132
1629897910392,-0.44395799999999996,-0.032635,0.878888
1629897910401,-0.444141,-0.031476,0.877485
1629897910411,-0.44426299999999996,-0.030317,0.877729
1629897910420,-0.444202,-0.029341,0.8772409999999999
1629897910430,-0.444202,-0.028791999999999998,0.878339
1629897910440,-0.444019,-0.028975,0.878705
1629897910449,-0.4453,-0.029158,0.8784
1629897192372,-0.6335459999999999,0.15481799999999998,0.7345619999999999
1629897192382,-0.633485,0.15494,0.735416
1629897192392,-0.6329359999999999,0.15433,0.735721
1629897192401,-0.631899,0.15359799999999998,0.73505
1629897192411,-0.631472,0.153842,0.7351719999999999
1629897192420,-0.632753,0.15372,0.735355
1629897192430,-0.6326309999999999,0.15372,0.735538
1629897192440,-0.6320209999999999,0.15512299999999998,0.735355
1629897192449,-0.6317159999999999,0.154696,0.734806
1629897192459,-0.632509,0.155245,0.734501
1629897192468,-0.633302,0.15677,0.734501
1629897192478,-0.634095,0.157014,0.733708
1629897192488,-0.6347659999999999,0.156465,0.731573
1629897192497,-0.633485,0.157807,0.73139
1629897192507,-0.635437,0.158173,0.73261
1629897192516,-0.635498,0.15921,0.73322
1629897192526,-0.634949,0.159881,0.730414
1629897192536,-0.63684,0.16226,0.732
1629897192545,-0.636474,0.16287,0.7345619999999999
1629897192555,-0.635925,0.159942,0.734074
1629897192564,-0.635132,0.154452,0.7324269999999999
1629897192574,-0.634278,0.153415,0.731634
1629897192584,-0.6350709999999999,0.153842,0.733098
1629897192593,-0.634217,0.155184,0.7357819999999999
1629897192603,-0.63318,0.155428,0.73688
1629897192612,-0.6338509999999999,0.155855,0.738283
1629897192622,-0.6338509999999999,0.156282,0.7385269999999999
1629897192632,-0.634278,0.155184,0.73749
1629897192641,-0.6338509999999999,0.154696,0.736026
1629897192651,-0.6335459999999999,0.153354,0.733708
1629897192660,-0.633058,0.152744,0.732305
1629897192670,-0.634095,0.15372,0.731146
1629897192680,-0.633363,0.155306,0.733586
1629897192689,-0.634217,0.156038,0.73444
1629897192699,-0.6344,0.156892,0.734745
1629897192708,-0.6344,0.157685,0.734318
1629897192718,-0.633912,0.157197,0.7342569999999999
1629897192728,-0.6335459999999999,0.156648,0.73383
1629897192737,-0.634034,0.156038,0.734745
1629897192747,-0.6341559999999999,0.155916,0.734074
1629897192756,-0.634583,0.156465,0.73505
1629897192766,-0.634644,0.157136,0.735538
1629897192776,-0.63501,0.156404,0.736819
1629897192785,-0.634095,0.15512299999999998,0.7366969999999999
1629897192795,-0.632265,0.154391,0.735843
1629897192804,-0.632753,0.157136,0.73566
1629897192814,-0.6329359999999999,0.158295,0.735538
1629897192824,-0.633058,0.158478,0.735111
1629897192833,-0.632265,0.155794,0.731573
1629897192843,-0.632814,0.155794,0.729194
1629897192852,-0.633302,0.157075,0.7293769999999999
1629897192862,-0.6329359999999999,0.157624,0.731756
1629897192872,-0.633668,0.159393,0.734928
1629897192881,-0.6344609999999999,0.15945399999999998,0.735843
1629897192891,-0.6350709999999999,0.15982,0.736026
1629897192900,-0.635498,0.15914899999999998,0.736514
1629897192910,-0.634949,0.159637,0.735416
1629897192920,-0.6344609999999999,0.15823399999999999,0.733281
1629897192929,-0.634644,0.157197,0.73261
1629897192939,-0.6341559999999999,0.157319,0.732061
1629897192948,-0.6320209999999999,0.157136,0.7327319999999999
1629897192958,-0.63257,0.157075,0.734318
1629897192968,-0.632997,0.156831,0.735111
1629897192977,-0.6326309999999999,0.156892,0.734379
1629897192987,-0.632204,0.15481799999999998,0.736941
1629897192996,-0.631472,0.15372,0.741028
1629897193006,-0.625921,0.148474,0.746579
1629897193016,-0.624091,0.141764,0.760792
1629897193025,-0.625494,0.136213,0.767868
1629897193035,-0.624579,0.133956,0.768173
1629897193044,-0.625433,0.135786,0.764025
1629897193054,-0.628178,0.138226,0.750483
1629897193064,-0.626348,0.135664,0.744261
1629897193073,-0.623603,0.13541999999999998,0.746518
1629897193083,-0.624091,0.132065,0.751947
1629897193092,-0.630069,0.142618,0.749812
1629897193102,-0.630191,0.144509,0.739564
1629897193112,-0.631594,0.147864,0.732366
1629897193121,-0.6344609999999999,0.152195,0.72529
1629897193131,-0.6365959999999999,0.157258,0.717421
1629897193140,-0.640927,0.163602,0.710711
1629897193150,-0.642818,0.16713999999999998,0.705099
1629897193160,-0.647149,0.173423,0.698572
1629897193169,-0.652273,0.179096,0.692533
1629897193179,-0.6572749999999999,0.184525,0.683871
1629897193188,-0.662826,0.191235,0.674538
1629897193198,-0.669048,0.20014099999999999,0.661606
1629897193208,-0.67588,0.209291,0.651541
1629897193217,-0.682468,0.219173,0.639097
1629897193227,-0.688568,0.227591,0.62891
1629897193236,-0.694912,0.234911,0.6198819999999999
1629897193246,-0.698206,0.24217,0.613843
1629897193256,-0.702415,0.24662299999999998,0.608353
1629897193265,-0.7065629999999999,0.250527,0.605486
1629897193275,-0.709979,0.252418,0.601094
1629897193284,-0.714249,0.256139,0.5964579999999999
1629897193294,-0.71858,0.26095799999999997,0.5931029999999999
1629897193304,-0.724558,0.267302,0.589809
1629897193313,-0.730658,0.272914,0.582794
1629897193323,-0.737368,0.279929,0.576145
1629897193332,-0.742431,0.28468699999999997,0.574376
1629897193342,-0.747189,0.285358,0.570228
1629897193352,-0.750056,0.283711,0.564433
1629897193361,-0.75091,0.283528,0.561688
1629897193371,-0.756522,0.289262,0.563335
1629897193380,-0.764513,0.297375,0.5617489999999999
1629897193390,-0.77165,0.303048,0.556808
1629897193400,-0.7774449999999999,0.307074,0.551928
1629897193409,-0.782447,0.309758,0.544974
1629897193419,-0.7856799999999999,0.310978,0.539057
1629897193428,-0.786839,0.309575,0.530517
1629897193438,-0.785497,0.30811099999999997,0.525454
1629897193448,-0.788059,0.30994099999999997,0.522404
1629897193457,-0.789828,0.31055099999999997,0.523685
1629897193467,-0.792939,0.312991,0.52521
1629897193476,-0.795135,0.313784,0.526308
1629897193486,-0.797392,0.313357,0.526918
1629897193496,-0.797514,0.311222,0.525881
1629897193505,-0.79788,0.30963599999999997,0.526491
1629897193515,-0.795745,0.307562,0.526735
1629897193524,-0.794769,0.306403,0.527467
1629897193534,-0.793,0.304817,0.52887
1629897193544,-0.792817,0.304024,0.530334
1629897193553,-0.792146,0.302377,0.531859
1629897193563,-0.789401,0.298107,0.533628
1629897193572,-0.7853749999999999,0.293227,0.533384
1629897193582,-0.780922,0.288286,0.534604
1629897193592,-0.777506,0.28365,0.537654
1629897193601,-0.773785,0.2806,0.542168
1629897193611,-0.771345,0.277367,0.546804
1629897193620,-0.768051,0.272182,0.551013
1629897193630,-0.765672,0.269498,0.555344
1629897193640,-0.76372,0.265411,0.559187
1629897193649,-0.7619509999999999,0.261995,0.561871
1629897193659,-0.7576809999999999,0.259189,0.5654089999999999
1629897193668,-0.753594,0.255102,0.566446
1629897193678,-0.7503,0.249246,0.567666
1629897193688,-0.746945,0.24479299999999998,0.5693739999999999
1629897193697,-0.744627,0.239669,0.57157
1629897193707,-0.744444,0.236375,0.57523
1629897193716,-0.744078,0.23302,0.581818
1629897193726,-0.743163,0.230458,0.587491
1629897193736,-0.743712,0.226798,0.592676
1629897193745,-0.743956,0.223138,0.597861
1629897193755,-0.742126,0.220332,0.604327
1629897193764,-0.740174,0.218258,0.608048
1629897193774,-0.738283,0.214415,0.610854
1629897193784,-0.736331,0.21215799999999999,0.614026
1629897193793,-0.735843,0.20996199999999998,0.618296
1629897193803,-0.736819,0.208315,0.625738
1629897193812,-0.738954,0.205936,0.632997
1629897193822,-0.739869,0.200629,0.638304
1629897193832,-0.7379169999999999,0.19550499999999998,0.640988
1629897193841,-0.734684,0.191418,0.644709
1629897193851,-0.733525,0.187026,0.650626
1629897193860,-0.728279,0.18196299999999999,0.660264
1629897193870,-0.722118,0.179279,0.669841
1629897193880,-0.715896,0.17580199999999999,0.67649
1629897193889,-0.710284,0.17238599999999998,0.680577
1629897193899,-0.70577,0.168787,0.682468
1629897193908,-0.701012,0.16958,0.68503
1629897193918,-0.69662,0.169092,0.68442
1629897193928,-0.691496,0.16897,0.682651
1629897193937,-0.682956,0.168787,0.67771
1629897193947,-0.67832,0.167628,0.67893
1629897193956,-0.676185,0.16530999999999998,0.682895
1629897193966,-0.67344,0.165432,0.6867989999999999
1629897193976,-0.669658,0.163663,0.6916789999999999
1629897193985,-0.665022,0.158722,0.69601
1629897193995,-0.660386,0.154452,0.699304
1629897194004,-0.654957,0.149328,0.7076
1629897194014,-0.651297,0.145424,0.715347
1629897194024,-0.651602,0.143594,0.723216
1629897194033,-0.651358,0.14274,0.7278519999999999
1629897194043,-0.650626,0.14219099999999998,0.7324269999999999
1629897194052,-0.649284,0.141764,0.7333419999999999
1629897194062,-0.646783,0.140117,0.734379
1629897194072,-0.6423909999999999,0.139141,0.730536
1629897194081,-0.63806,0.13725,0.729499
1629897194091,-0.63379,0.135969,0.7287669999999999
1629897194100,-0.632143,0.134322,0.7302919999999999
1629897194110,-0.629642,0.132919,0.734623
1629897194120,-0.626836,0.133102,0.737429
1629897194129,-0.625128,0.132614,0.738039
1629897194139,-0.624518,0.134017,0.7418819999999999
1629897194148,-0.622444,0.136274,0.742675
1629897194158,-0.6183569999999999,0.133407,0.739503
1629897194168,-0.612806,0.127978,0.732366
1629897194177,-0.610244,0.126026,0.7315119999999999
1629897194187,-0.6107319999999999,0.126697,0.733891
1629897194196,-0.611281,0.125355,0.73627
