timestamp,TP9,AF7,AF8,TP10
1629897192375,866.3003540039062,819.5604248046875,809.89013671875,833.2600708007812
1629897192375,749.8534545898438,809.084228515625,794.1758422851562,776.0439453125
1629897192375,741.7948608398438,798.2051391601562,802.6373901367188,785.7142944335938
1629897192375,718.4249267578125,797.3992919921875,784.1025390625,757.106201171875
1629897192375,699.89013671875,798.6080322265625,790.1465454101562,753.076904296875
1629897192375,807.069580078125,810.2930297851562,801.025634765625,795.7875366210938
1629897192375,871.1355590820312,805.8607788085938,823.1868286132812,845.7509155273438
1629897192375,873.1502075195312,818.3516235351562,822.3809814453125,843.7362670898438
1629897192375,900.5494384765625,816.7399291992188,820.7692260742188,840.5128173828125
1629897192375,765.5677490234375,795.7875366210938,804.6520385742188,800.2197875976562
1629897192375,820.7692260742188,800.2197875976562,800.6226806640625,798.2051391601562
1629897192375,880.0,809.084228515625,817.94873046875,839.7069702148438
1629897192407,903.3699340820312,818.3516235351562,820.7692260742188,847.3626098632812
1629897192407,722.8571166992188,781.6849975585938,784.908447265625,767.1795043945312
1629897192407,732.5274658203125,811.90478515625,788.937744140625,757.912109375
1629897192407,858.6447143554688,817.1428833007812,806.2637329101562,817.5457763671875
1629897192407,749.8534545898438,790.5494384765625,782.893798828125,765.5677490234375
1629897192407,734.1392211914062,805.8607788085938,794.981689453125,772.8204956054688
1629897192407,858.6447143554688,806.6666870117188,805.4578857421875,815.1282348632812
1629897192407,847.3626098632812,809.89013671875,813.113525390625,828.4249267578125
1629897192408,830.03662109375,792.5640869140625,803.4432373046875,823.5897216796875
1629897192408,835.6776733398438,818.3516235351562,799.4139404296875,802.6373901367188
1629897192408,897.3259887695312,803.040283203125,813.91943359375,846.1538696289062
1629897192408,898.5347900390625,818.7545776367188,809.89013671875,843.3333129882812
1629897192437,732.5274658203125,787.7289428710938,794.5787353515625,769.1941528320312
1629897192437,742.6007080078125,792.1611938476562,781.2820434570312,761.5384521484375
1629897192437,768.3883056640625,770.0,808.6813354492188,804.2490844726562
1629897192437,666.0439453125,772.4176025390625,791.3552856445312,751.4652099609375
1629897192437,689.010986328125,782.4908447265625,780.4761962890625,755.8974609375
1629897192437,837.2893676757812,793.3699340820312,813.5164794921875,818.7545776367188
1629897192437,864.6886596679688,791.7582397460938,823.1868286132812,836.4835205078125
1629897192437,786.1171875,788.937744140625,808.6813354492188,809.084228515625
1629897192451,762.7472534179688,770.8058471679688,792.5640869140625,782.4908447265625
1629897192452,686.1904907226562,768.7911987304688,788.1318969726562,757.106201171875
1629897192452,850.1831665039062,776.0439453125,810.2930297851562,826.00732421875
1629897192452,867.5091552734375,775.6410522460938,817.5457763671875,840.915771484375
1629897192467,868.7179565429688,784.1025390625,812.3076782226562,830.03662109375
1629897192467,765.970703125,776.4468994140625,801.8314819335938,799.8168334960938
1629897192482,744.2124633789062,771.6116943359375,799.8168334960938,793.3699340820312
1629897192482,695.4578857421875,766.3735961914062,784.1025390625,763.9560546875
1629897192482,888.8644409179688,799.010986328125,818.3516235351562,842.5274658203125
1629897192482,861.8681030273438,783.6996459960938,818.3516235351562,838.4981689453125
1629897192482,801.4285888671875,784.5054931640625,795.7875366210938,800.6226806640625
1629897192483,861.8681030273438,787.7289428710938,808.6813354492188,819.5604248046875
1629897192483,699.89013671875,776.4468994140625,787.3259887695312,751.8681030273438
1629897192483,890.879150390625,804.6520385742188,824.3956298828125,851.3919677734375
1629897192483,774.4322509765625,792.5640869140625,805.8607788085938,794.981689453125
1629897192513,694.2490844726562,781.2820434570312,789.3406372070312,748.6447143554688
1629897192513,724.4688720703125,780.879150390625,800.2197875976562,773.6264038085938
1629897192513,873.1502075195312,791.3552856445312,813.5164794921875,833.2600708007812
1629897192513,881.6116943359375,798.2051391601562,823.1868286132812,837.2893676757812
1629897192513,797.3992919921875,791.3552856445312,796.5933837890625,791.7582397460938
1629897192528,839.3040161132812,791.7582397460938,801.4285888671875,808.2783813476562
1629897192528,893.6996459960938,792.5640869140625,819.1575317382812,842.930419921875
1629897192528,720.8424682617188,769.1941528320312,792.5640869140625,767.1795043945312
1629897192528,709.1575317382812,782.893798828125,787.7289428710938,759.120849609375
1629897192528,844.5421142578125,780.4761962890625,815.93408203125,825.6043701171875
1629897192528,856.2271118164062,790.952392578125,819.96337890625,830.03662109375
1629897192528,809.4871826171875,801.8314819335938,809.89013671875,805.4578857421875
1629897192592,735.7509155273438,774.4322509765625,782.087890625,763.1502075195312
1629897192606,685.7875366210938,774.4322509765625,783.6996459960938,746.6300659179688
1629897192606,747.4359130859375,782.4908447265625,784.908447265625,763.9560546875
1629897192606,706.3369750976562,792.967041015625,779.6703491210938,763.5531005859375
1629897192606,809.89013671875,787.3259887695312,797.3992919921875,811.5018310546875
1629897192607,749.4505615234375,793.3699340820312,782.087890625,761.94140625
1629897192607,856.2271118164062,791.3552856445312,797.8021850585938,807.069580078125
1629897192607,722.8571166992188,776.8497924804688,789.3406372070312,770.4029541015625
1629897192607,892.893798828125,794.5787353515625,813.5164794921875,847.7655639648438
1629897192607,855.4212646484375,797.3992919921875,804.2490844726562,824.7985229492188
1629897192607,832.4542236328125,788.1318969726562,807.87548828125,820.7692260742188
1629897192607,897.7289428710938,789.7435913085938,810.2930297851562,841.3186645507812
1629897192653,786.1171875,789.3406372070312,798.6080322265625,783.2966918945312
1629897192653,704.3223266601562,784.1025390625,788.5347900390625,747.032958984375
1629897192654,842.5274658203125,807.069580078125,801.8314819335938,806.6666870117188
1629897192654,880.4029541015625,821.5750732421875,822.7838745117188,845.3479614257812
1629897192654,869.120849609375,802.2344360351562,815.93408203125,830.8424682617188
1629897192654,781.6849975585938,784.5054931640625,806.6666870117188,804.6520385742188
1629897192654,674.5054931640625,778.05859375,790.5494384765625,753.4798583984375
1629897192654,774.029296875,801.4285888671875,808.2783813476562,798.2051391601562
1629897192654,893.6996459960938,800.2197875976562,815.1282348632812,838.4981689453125
1629897192654,866.7033081054688,802.2344360351562,815.5311279296875,836.4835205078125
1629897192655,745.8241577148438,792.1611938476562,790.952392578125,772.8204956054688
1629897192655,781.2820434570312,788.5347900390625,800.2197875976562,789.3406372070312
1629897192685,774.4322509765625,789.7435913085938,798.6080322265625,799.4139404296875
1629897192685,896.1171875,818.3516235351562,821.1721801757812,839.3040161132812
