timestamp,ax,ay,az
1630501999705,-0.15945399999999998,-0.535763,-0.9234789999999999
1630501999715,-0.160796,-0.536251,-0.9134749999999999
1630501999724,-0.16006399999999998,-0.534482,-0.903349
1630501999734,-0.156953,-0.53131,-0.893467
1630501999743,-0.153842,-0.526613,-0.884012
1630501999753,-0.151036,-0.520574,-0.8751059999999999
1630501999763,-0.14884,-0.514962,-0.865529
1630501999772,-0.147681,-0.511363,-0.853573
1630501999782,-0.146888,-0.5063,-0.841434
1630501999791,-0.146156,-0.500749,-0.829844
1630501999801,-0.145607,-0.49611299999999997,-0.820206
1630501999811,-0.145119,-0.494649,-0.814167
1630501999820,-0.145607,-0.495991,-0.808921
1630501999830,-0.146095,-0.497455,-0.803736
1630501999839,-0.148596,-0.499346,-0.7996489999999999
1630501999849,-0.152134,-0.498736,-0.798368
1630501999859,-0.15481799999999998,-0.497821,-0.799283
1630501999868,-0.156526,-0.498492,-0.8051389999999999
1630501999878,-0.158356,-0.498614,-0.812581
1630501999887,-0.158966,-0.499224,-0.81984
1630501999897,-0.15975899999999998,-0.500688,-0.827099
1630501999907,-0.161589,-0.502152,-0.833382
1630501999916,-0.161711,-0.500444,-0.839909
1630501999926,-0.162504,-0.498492,-0.844667
1630501999935,-0.164883,-0.49580799999999997,-0.8495469999999999
1630501999945,-0.165981,-0.491782,-0.8535119999999999
1630501999955,-0.166591,-0.487512,-0.8571719999999999
1630501999964,-0.169031,-0.48678,-0.8614419999999999
1630501999974,-0.17086099999999999,-0.487085,-0.863821
1630501999983,-0.17177599999999998,-0.488915,-0.868945
1630501999993,-0.168665,-0.491965,-0.873947
1630502000003,-0.166408,-0.49471,-0.87779
1630501821544,-0.153537,-0.488,-0.846924
1630501821554,-0.156587,-0.487939,-0.84973
1630501821563,-0.154147,-0.487817,-0.85644
1630501821573,-0.15329299999999998,-0.482815,-0.860344
1630501821583,-0.153049,-0.478118,-0.865834
1630501821592,-0.151524,-0.469395,-0.872483
1630501821602,-0.147925,-0.46848,-0.879559
1630501821611,-0.142679,-0.470554,-0.88816
1630501821621,-0.140483,-0.475251,-0.893711
1630501821631,-0.134322,-0.48061899999999996,-0.898774
1630501821640,-0.131516,-0.484767,-0.899628
1630501821650,-0.12925899999999999,-0.484462,-0.898408
1630501821659,-0.12993,-0.47702,-0.8948699999999999
1630501821669,-0.12993,-0.471408,-0.889929
1630501821679,-0.129808,-0.469517,-0.885415
1630501821688,-0.130113,-0.470798,-0.879315
1630501821698,-0.131638,-0.475068,-0.87108
1630501821707,-0.131577,-0.479033,-0.865956
1630501821717,-0.131089,-0.481717,-0.860039
1630501821727,-0.130418,-0.484767,-0.85583
1630501821736,-0.130418,-0.488244,-0.855281
1630501821746,-0.127063,-0.488549,-0.857538
1630501821755,-0.12425699999999999,-0.48678,-0.857233
1630501821765,-0.122915,-0.48495,-0.856318
1630501821775,-0.11931599999999999,-0.484218,-0.8538169999999999
1630501821784,-0.1159,-0.481046,-0.847473
1630501821794,-0.114131,-0.48031399999999996,-0.83936
1630501821803,-0.114192,-0.485438,-0.837286
1630501821813,-0.108885,-0.488244,-0.843996
1630501821823,-0.102541,-0.48501099999999997,-0.851316
1630501821832,-0.09638,-0.485438,-0.855525
1630501821842,-0.091317,-0.485804,-0.859673
1630501821851,-0.08662,-0.487024,-0.863028
1630501821861,-0.081496,-0.485987,-0.863943
1630501821871,-0.078202,-0.481046,-0.866383
1630501821880,-0.075579,-0.472933,-0.870348
