timestamp,green,ir,red
1629724800007,74309,317684,340080
1629724800017,74350,317741,340127
1629724800027,74396,317721,340103
1629724800037,74431,317739,340108
1629724800047,74483,317781,340150
1629724800057,74537,317818,340143
1629724800067,74563,317808,340133
1629724800077,74617,317870,340139
1629724800087,74667,317869,340167
1629724800097,74704,317832,340144
1629724800107,74744,317874,340147
1629724800117,74811,317874,340146
1629724800127,74863,317933,340159
1629724800137,74894,317959,340178
1629724800147,74948,317975,340196
1629724800157,74982,318014,340147
1629724800167,75021,317990,340203
1629724800177,75023,318001,340252
1629724800187,75022,317981,340253
1629724800197,74982,317993,340203
1629724800207,74930,317983,340214
1629724800217,74855,317916,340186
1629724800227,74755,317864,340177
1629724800237,74662,317849,340144
1629724800247,74584,317786,340147
1629724800257,74495,317765,340170
1629724800267,74440,317740,340143
1629724800277,74405,317713,340159
1629724800287,74358,317717,340186
1629724800297,74353,317708,340150
1629724800307,74326,317724,340173
1629724800317,74291,317745,340189
1629724800327,74280,317722,340176
1629724800337,74267,317707,340218
1629724800347,74241,317712,340158
1629724800357,74228,317647,340180
1629724800367,74200,317698,340163
1629724800377,74178,317662,340174
1629724800387,74165,317657,340192
1629724800397,74140,317643,340202
1629724800407,74137,317690,340162
1629724800417,74132,317653,340203
1629724800427,74135,317680,340190
1629724800437,74137,317669,340208
1629724800447,74143,317672,340235
1629724800457,74148,317684,340233
1629724800467,74154,317694,340251
1629724800477,74168,317712,340236
1629724800487,74160,317702,340207
1629724800497,74156,317654,340260
1629724800507,74150,317691,340252
1629724800517,74145,317690,340280
1629724800527,74160,317708,340298
1629724800537,74157,317717,340298
1629724800547,74162,317686,340279
1629724800557,74169,317742,340313
1629724800567,74170,317705,340315
1629724800577,74176,317712,340330
1629724800587,74196,317715,340351
1629724800597,74209,317749,340341
1629724800607,74235,317740,340364
1629724800617,74250,317754,340377
1629724800627,74282,317763,340370
1629724800637,74285,317787,340368
1629724800647,74324,317765,340370
1629724800657,74344,317816,340409
1629724800667,74362,317829,340410
1629724800677,74395,317816,340410
1629724800687,74429,317873,340448
1629724800697,74451,317875,340433
1629724800707,74484,317863,340482
1629724800717,74518,317898,340482
1629724800727,74542,317960,340527
1629724800737,74574,317932,340495
1629724800747,74590,317971,340553
1629724800757,74624,317949,340496
1629724800767,74656,317942,340527
1629724800777,74691,318022,340554
1629724800787,74723,318011,340571
1629724800797,74739,318042,340596
1629724800807,74792,318015,340610
1629724800817,74813,318101,340641
1629724800827,74833,318064,340685
1629724800837,74875,318113,340702
1629724800847,74889,318143,340710
1629724800857,74944,318135,340737
1629724800867,74974,318179,340796
1629724800877,75015,318224,340881
1629724800887,75055,318216,340923
1629724800897,75088,318271,340999
1629724800907,75123,318344,341082
1629724800917,75148,318306,341118
1629724800927,75203,318307,341147
1629724800937,75228,318362,341189
1629724800947,75267,318360,341329
1629724800957,75313,318445,341468
1629724800967,75360,318537,341577
1629724800977,75383,318539,341641
1629724800987,75402,318573,341648
1629724800997,75420,318483,341661
1629724801007,75442,318512,341624
1629724801017,75472,318481,341635
1629724801027,75499,318500,341662
1629724801037,75529,318496,341725
1629724801047,75560,318508,341752
1629724801057,75568,318555,341800
1629724801067,75548,318575,341838
1629724801077,75502,318568,341804
1629724801087,75449,318561,341783
1629724801097,75344,318575,341797
1629724801107,75253,318513,341819
1629724801117,75150,318514,341795
1629724801127,75054,318501,341740
1629724801137,74978,318417,341682
1629724801147,74908,318391,341583
1629724801157,74853,318340,341481
1629724801167,74812,318365,341500
1629724801177,74793,318393,341525
1629724801187,74773,318417,341487
