timestamp,gx,gy,gz
1629795669339,-4.305000000000001,-5.985,6.6325
1629795669349,-3.3075,-5.775,5.565
1629795669359,-2.1525000000000003,-5.232500000000001,4.62
1629795669368,-1.3650000000000002,-3.8150000000000004,3.9725000000000006
1629795669378,-0.525,-1.8900000000000001,3.3600000000000003
1629795669387,0.24500000000000002,-0.665,3.8500000000000005
1629795669397,0.6300000000000001,-1.155,4.865
1629795669407,0.7175,-2.6075000000000004,5.6000000000000005
1629795669416,0.5075000000000001,-2.8525000000000005,5.775
1629795669426,0.28,-1.6625,4.48
1629795669435,0.10500000000000001,0.8225000000000001,2.6775
1629795669445,0.29750000000000004,2.8000000000000003,0.8575
1629795669455,0.3325,3.4475000000000002,0.12250000000000001
1629795669464,0.49000000000000005,3.1850000000000005,0.28
1629795669474,0.7175,2.24,1.3825
1629795669483,1.2425000000000002,1.1375000000000002,2.2575000000000003
1629795669493,1.9600000000000002,1.3825,1.9250000000000003
1629795669503,3.0450000000000004,2.1350000000000002,0.805
1629795669512,3.4825000000000004,3.6750000000000003,-0.6125
1629795669522,3.6225000000000005,5.3725000000000005,-1.7325000000000002
1629795669531,3.8150000000000004,6.580000000000001,-1.8550000000000002
1629795669541,4.0425,7.472500000000001,-1.2075
1629795669551,4.1825,8.207500000000001,0.36750000000000005
1629795669560,4.4625,8.785,2.1350000000000002
1629795669570,4.8825,9.2225,3.3600000000000003
1629795669579,5.407500000000001,9.065000000000001,3.3950000000000005
1629795669589,5.9675,9.170000000000002,1.8550000000000002
1629795669599,7.1225000000000005,8.575000000000001,0.17500000000000002
1629795669608,8.75,7.595000000000001,-1.7325000000000002
1629795669618,9.6775,6.755000000000001,-2.975
1629795669627,8.9075,7.227500000000001,-2.8350000000000004
1629795340008,-1.1375000000000002,-1.155,0.43750000000000006
1629795340018,-0.9625000000000001,-1.1900000000000002,0.525
1629795340028,-0.8400000000000001,-1.1025,0.56
1629795340037,-0.6300000000000001,-1.155,0.665
1629795340047,-0.45500000000000007,-0.9275000000000001,0.6300000000000001
1629795340056,-0.08750000000000001,-0.7525000000000001,0.5075000000000001
1629795340066,0.07,-0.56,0.525
1629795340076,0.052500000000000005,-0.665,0.6475000000000001
1629795340085,-0.052500000000000005,-0.6825000000000001,0.805
1629795340095,-0.15750000000000003,-0.6475000000000001,0.7525000000000001
1629795340104,-0.14,-0.6300000000000001,0.7350000000000001
1629795340114,-0.07,-0.9275000000000001,0.6825000000000001
1629795340124,-0.21000000000000002,-1.0150000000000001,0.36750000000000005
1629795340133,-0.10500000000000001,-1.5225000000000002,0.36750000000000005
1629795340143,-0.12250000000000001,-1.995,0.42000000000000004
1629795340152,-0.2625,-1.9600000000000002,0.36750000000000005
1629795340162,-0.1925,-2.0475000000000003,0.47250000000000003
1629795340172,-0.08750000000000001,-2.0475000000000003,0.43750000000000006
1629795340181,-0.24500000000000002,-1.8375000000000001,0.0
1629795340191,-0.3325,-1.54,-0.7175
1629795340200,-0.385,-1.4525000000000001,-1.2775
1629795340210,-0.1925,-1.5750000000000002,-1.2950000000000002
1629795340220,-0.10500000000000001,-1.5750000000000002,-0.8400000000000001
1629795340229,-0.035,-1.4525000000000001,-0.31500000000000006
1629795340239,-0.0175,-1.2950000000000002,-0.0175
