timestamp,vertical,lateral,sagittal
1630415911987,-0.9759036144578314,0.012048192771084338,0.0963855421686747
1630415911997,-0.9879518072289156,0.012048192771084338,0.060240963855421686
1630415912007,-0.9879518072289156,0.012048192771084338,0.060240963855421686
1630415912017,-0.9879518072289156,0.0,0.08433734939759036
1630415912027,-0.9879518072289156,0.0,0.07228915662650602
1630415912037,-1.0120481927710843,0.012048192771084338,0.08433734939759036
1630415912047,-1.0,0.012048192771084338,0.07228915662650602
1630415912057,-1.0,0.012048192771084338,0.060240963855421686
1630415912067,-1.0,0.0,0.07228915662650602
1630415912077,-0.9879518072289156,-0.012048192771084338,0.0963855421686747
1630415912087,-1.0120481927710843,0.012048192771084338,0.08433734939759036
1630415912097,-1.0,-0.012048192771084338,0.08433734939759036
1630415912107,-0.9879518072289156,0.0,0.08433734939759036
1630415912117,-1.0,-0.012048192771084338,0.04819277108433735
1630415912127,-0.9879518072289156,-0.024096385542168676,0.060240963855421686
1630415912137,-0.9879518072289156,-0.024096385542168676,0.07228915662650602
1630415912147,-0.9879518072289156,-0.012048192771084338,0.060240963855421686
1630415912157,-0.9879518072289156,-0.03614457831325301,0.07228915662650602
1630415912167,-1.0240963855421688,-0.024096385542168676,0.0963855421686747
1630415912177,-1.0120481927710843,-0.03614457831325301,0.08433734939759036
1630415912187,-0.9879518072289156,-0.012048192771084338,0.10843373493975904
1630415912197,-0.9879518072289156,-0.024096385542168676,0.0963855421686747
1630415912207,-0.9879518072289156,-0.012048192771084338,0.10843373493975904
1630415912217,-1.0120481927710843,0.0,0.0963855421686747
1630415912227,-1.0120481927710843,-0.024096385542168676,0.08433734939759036
1630415912237,-1.0120481927710843,-0.012048192771084338,0.07228915662650602
1630415912247,-1.036144578313253,-0.012048192771084338,0.060240963855421686
1630415912257,-1.0120481927710843,0.012048192771084338,0.08433734939759036
1630415912267,-1.0120481927710843,0.0,0.08433734939759036
1630415912277,-1.0,-0.012048192771084338,0.0963855421686747
1630415912287,-0.9879518072289156,0.0,0.0963855421686747
1630415912297,-0.9879518072289156,0.0,0.10843373493975904
1630415912307,-0.9759036144578314,0.0,0.08433734939759036
1630415912317,-0.9759036144578314,0.012048192771084338,0.08433734939759036
1630415912327,-1.0,0.0,0.07228915662650602
1630415912337,-1.0,0.0,0.04819277108433735
1630415912347,-0.9759036144578314,-0.03614457831325301,0.03614457831325301
1630415912357,-0.9759036144578314,-0.04819277108433735,0.04819277108433735
1630415912367,-0.963855421686747,-0.024096385542168676,0.060240963855421686
1630415912377,-0.963855421686747,-0.024096385542168676,0.03614457831325301
1630415912387,-0.9879518072289156,-0.024096385542168676,0.07228915662650602
1630415912397,-1.0120481927710843,-0.03614457831325301,0.060240963855421686
1630415912407,-1.0,-0.012048192771084338,0.07228915662650602
1630415912417,-0.9759036144578314,0.0,0.060240963855421686
1630415912427,-0.9879518072289156,-0.03614457831325301,0.060240963855421686
1630415912437,-0.9759036144578314,-0.024096385542168676,0.04819277108433735
1630415912447,-1.0,-0.024096385542168676,0.060240963855421686
1630415912457,-0.9879518072289156,-0.024096385542168676,0.08433734939759036
1630415912467,-1.0,0.0,0.08433734939759036
1630415912477,-1.0120481927710843,-0.012048192771084338,0.060240963855421686
1630415912487,-1.0240963855421688,-0.012048192771084338,0.08433734939759036
1630415912497,-0.9879518072289156,-0.012048192771084338,0.07228915662650602
1630415912507,-0.9759036144578314,0.012048192771084338,0.060240963855421686
1630415912517,-0.9879518072289156,-0.012048192771084338,0.060240963855421686
1630415912527,-1.0,-0.012048192771084338,0.07228915662650602
1630415912537,-0.9759036144578314,0.012048192771084338,0.04819277108433735
1630415912547,-0.9879518072289156,0.012048192771084338,0.04819277108433735
1630415912557,-0.9759036144578314,0.03614457831325301,0.03614457831325301
1630415912567,-0.963855421686747,0.03614457831325301,0.04819277108433735
1630415912577,-0.9759036144578314,0.012048192771084338,0.03614457831325301
1630415912587,-0.9759036144578314,-0.012048192771084338,0.07228915662650602
1630415912597,-1.0,0.012048192771084338,0.07228915662650602
1630415912607,-0.9879518072289156,0.012048192771084338,0.07228915662650602
1630415912617,-0.9879518072289156,0.024096385542168676,0.060240963855421686
1630415912627,-1.0120481927710843,0.024096385542168676,0.04819277108433735
1630415912637,-1.0120481927710843,0.0,0.04819277108433735
1630415912647,-1.0,-0.012048192771084338,0.04819277108433735
1630415912657,-0.9879518072289156,0.012048192771084338,0.08433734939759036
1630415912667,-1.0,0.012048192771084338,0.12048192771084337
1630415912677,-0.9879518072289156,0.0,0.08433734939759036
1630415912687,-0.9759036144578314,-0.012048192771084338,0.10843373493975904
1630415912697,-0.9759036144578314,0.0,0.0963855421686747
1630415912707,-0.963855421686747,0.0,0.0963855421686747
1630415912717,-0.9759036144578314,-0.012048192771084338,0.08433734939759036
1630415912727,-0.9759036144578314,-0.012048192771084338,0.07228915662650602
1630415912737,-0.9759036144578314,0.0,0.08433734939759036
1630415912747,-0.963855421686747,0.024096385542168676,0.08433734939759036
1630415912757,-0.9759036144578314,0.012048192771084338,0.07228915662650602
1630415912767,-0.963855421686747,0.012048192771084338,0.060240963855421686
1630415912777,-1.0,0.0,0.04819277108433735
1630415912787,-0.9879518072289156,-0.012048192771084338,0.03614457831325301
1630415912797,-0.9879518072289156,0.012048192771084338,0.060240963855421686
1630415912807,-1.0,0.0,0.060240963855421686
1630415912817,-0.9759036144578314,0.0,0.060240963855421686
1630415912827,-0.9759036144578314,0.0,0.08433734939759036
1630415912837,-0.963855421686747,-0.012048192771084338,0.07228915662650602
1630415912847,-0.963855421686747,-0.024096385542168676,0.08433734939759036
1630415912857,-0.9879518072289156,0.0,0.07228915662650602
1630415912867,-0.9879518072289156,0.0,0.060240963855421686
1630415912877,-1.0,0.0,0.04819277108433735
1630415912887,-1.0,-0.012048192771084338,0.060240963855421686
1630415912897,-0.9879518072289156,-0.012048192771084338,0.03614457831325301
1630415912907,-1.0,-0.012048192771084338,0.03614457831325301
1630415912917,-0.9759036144578314,-0.012048192771084338,0.04819277108433735
1630415912927,-0.9759036144578314,0.0,0.04819277108433735
1630415912937,-1.036144578313253,0.0,0.04819277108433735
1630415912947,-1.0120481927710843,-0.024096385542168676,0.04819277108433735
1630415912957,-1.0,-0.060240963855421686,0.04819277108433735
1630415912967,-1.0240963855421688,-0.04819277108433735,0.07228915662650602
1630415912977,-1.0120481927710843,-0.024096385542168676,0.07228915662650602
1630415912987,-1.0120481927710843,-0.012048192771084338,0.04819277108433735
1630415912997,-1.0240963855421688,0.0,0.03614457831325301
1630415913007,-1.0,-0.012048192771084338,0.060240963855421686
1630415913017,-0.9879518072289156,0.0,0.04819277108433735
1630415913027,-1.0120481927710843,-0.012048192771084338,0.060240963855421686
1630415913037,-1.0120481927710843,-0.012048192771084338,0.03614457831325301
1630415913047,-1.0,-0.012048192771084338,0.060240963855421686
1630415913057,-1.0120481927710843,0.0,0.04819277108433735
1630415913067,-1.0120481927710843,-0.024096385542168676,0.03614457831325301
1630415913077,-1.0,-0.012048192771084338,0.03614457831325301
1630415913087,-0.9879518072289156,-0.012048192771084338,0.060240963855421686
1630415913097,-0.9879518072289156,0.012048192771084338,0.08433734939759036
1630415913107,-1.0,0.0,0.08433734939759036
1630415913117,-1.0,-0.024096385542168676,0.07228915662650602
1630415913127,-1.0,-0.024096385542168676,0.060240963855421686
1630415913137,-0.9759036144578314,0.0,0.060240963855421686
1630415913147,-1.0,-0.024096385542168676,0.060240963855421686
1630415913157,-1.0120481927710843,-0.012048192771084338,0.060240963855421686
1630415913167,-1.0120481927710843,0.012048192771084338,0.07228915662650602
1630415913177,-1.0120481927710843,0.024096385542168676,0.07228915662650602
1630415913187,-1.0240963855421688,0.03614457831325301,0.060240963855421686
1630415913197,-0.9879518072289156,0.012048192771084338,0.04819277108433735
1630415913207,-0.9759036144578314,0.03614457831325301,0.04819277108433735
1630415913217,-1.0,-0.012048192771084338,0.04819277108433735
1630415913227,-1.0,-0.012048192771084338,0.04819277108433735
1630415913237,-1.0,-0.012048192771084338,0.03614457831325301
1630415913247,-0.9759036144578314,-0.012048192771084338,0.07228915662650602
1630415913257,-0.9759036144578314,-0.024096385542168676,0.08433734939759036
1630415913267,-0.9759036144578314,-0.024096385542168676,0.08433734939759036
1630415913277,-1.0,-0.024096385542168676,0.08433734939759036
1630415913287,-1.0120481927710843,-0.024096385542168676,0.0963855421686747
1630415913297,-0.9759036144578314,0.0,0.0963855421686747
1630415913307,-0.9759036144578314,0.0,0.0963855421686747
1630415913317,-0.9759036144578314,0.0,0.08433734939759036
1630415913327,-1.0,-0.012048192771084338,0.0963855421686747
1630415913337,-0.9879518072289156,0.0,0.08433734939759036
1630415913347,-0.9879518072289156,0.0,0.08433734939759036
1630415913357,-0.9759036144578314,-0.012048192771084338,0.07228915662650602
1630415913367,-1.0,0.024096385542168676,0.08433734939759036
1630415913377,-0.963855421686747,-0.012048192771084338,0.03614457831325301
1630415913387,-0.963855421686747,-0.012048192771084338,0.03614457831325301
1630415913397,-0.9759036144578314,0.012048192771084338,0.060240963855421686
1630415913407,-0.963855421686747,0.0,0.08433734939759036
1630415913417,-0.9879518072289156,0.012048192771084338,0.03614457831325301
1630415913427,-1.0,0.024096385542168676,0.03614457831325301
1630415913437,-1.0240963855421688,0.012048192771084338,0.024096385542168676
1630415913447,-1.0,-0.024096385542168676,0.03614457831325301
1630415913457,-0.9879518072289156,-0.024096385542168676,0.03614457831325301
1630415913467,-1.0120481927710843,-0.012048192771084338,0.07228915662650602
1630415913477,-1.0,-0.024096385542168676,0.03614457831325301
1630415913487,-0.9879518072289156,-0.024096385542168676,0.03614457831325301
1630415913497,-0.9759036144578314,-0.024096385542168676,0.04819277108433735
1630415913507,-0.9879518072289156,-0.012048192771084338,0.04819277108433735
1630415913517,-0.9759036144578314,-0.012048192771084338,0.04819277108433735
1630415913527,-1.0120481927710843,0.0,0.04819277108433735
1630415913537,-0.9879518072289156,0.0,0.024096385542168676
1630415913547,-0.9759036144578314,0.0,0.03614457831325301
1630415913557,-0.963855421686747,0.0,0.04819277108433735
1630415913567,-0.9879518072289156,0.012048192771084338,0.04819277108433735
1630415913577,-0.9879518072289156,0.012048192771084338,0.04819277108433735
1630415913587,-1.0,0.0,0.03614457831325301
1630415913597,-1.0,0.0,0.04819277108433735
1630415913607,-0.9879518072289156,-0.012048192771084338,0.04819277108433735
1630415913617,-0.9879518072289156,-0.024096385542168676,0.04819277108433735
1630415913627,-0.9759036144578314,-0.024096385542168676,0.04819277108433735
1630415913637,-0.9759036144578314,-0.012048192771084338,0.03614457831325301
1630415913647,-0.963855421686747,0.0,0.03614457831325301
1630415913657,-1.0,0.0,0.060240963855421686
1630415913667,-1.0240963855421688,-0.024096385542168676,0.060240963855421686
