timestamp,TP9,AF7,AF8,TP10
1630415911994,831.6483764648438,796.996337890625,813.5164794921875,828.4249267578125
1630415911994,845.3479614257812,811.5018310546875,805.054931640625,791.3552856445312
1630415911994,840.915771484375,801.4285888671875,810.2930297851562,765.1648559570312
1630415911994,845.3479614257812,814.3223266601562,801.025634765625,818.7545776367188
1630415911994,851.7948608398438,805.8607788085938,811.5018310546875,821.97802734375
1630415911994,839.7069702148438,801.025634765625,814.3223266601562,837.2893676757812
1630415911994,832.4542236328125,800.2197875976562,810.2930297851562,783.6996459960938
1630415911994,849.3773193359375,823.5897216796875,798.2051391601562,817.5457763671875
1630415911994,850.1831665039062,808.6813354492188,804.6520385742188,821.97802734375
1630415911994,837.2893676757812,803.4432373046875,813.91943359375,816.7399291992188
1630415911994,826.00732421875,806.2637329101562,806.2637329101562,787.7289428710938
1630415912010,836.4835205078125,810.6959838867188,806.2637329101562,784.908447265625
1630415912010,838.901123046875,818.7545776367188,803.8461303710938,784.5054931640625
1630415912010,855.018310546875,814.7252807617188,817.5457763671875,844.5421142578125
1630415912010,849.7802124023438,804.2490844726562,801.025634765625,773.6264038085938
1630415912010,851.3919677734375,814.7252807617188,794.1758422851562,792.967041015625
1630415912010,853.003662109375,813.5164794921875,818.3516235351562,859.8534545898438
1630415912010,853.8095092773438,809.4871826171875,812.7106323242188,803.4432373046875
1630415912010,853.003662109375,807.4725341796875,811.5018310546875,776.4468994140625
1630415912010,827.2161254882812,811.5018310546875,798.2051391601562,787.3259887695312
1630415912010,840.5128173828125,809.084228515625,806.2637329101562,824.7985229492188
1630415912010,850.1831665039062,811.098876953125,809.4871826171875,812.3076782226562
1630415912010,846.959716796875,805.8607788085938,814.3223266601562,777.6557006835938
1630415912025,836.886474609375,814.3223266601562,809.084228515625,843.7362670898438
1630415912120,827.2161254882812,806.2637329101562,815.5311279296875,793.7728881835938
1630415912120,817.5457763671875,809.084228515625,796.996337890625,759.120849609375
1630415912120,815.93408203125,809.084228515625,800.6226806640625,802.2344360351562
1630415912120,815.93408203125,806.2637329101562,801.025634765625,817.5457763671875
1630415912120,817.5457763671875,809.89013671875,799.010986328125,763.9560546875
1630415912120,814.7252807617188,811.098876953125,794.1758422851562,747.8388061523438
1630415912120,819.96337890625,807.87548828125,799.8168334960938,751.8681030273438
1630415912120,826.8131713867188,805.4578857421875,798.2051391601562,836.08056640625
1630415912120,824.3956298828125,801.025634765625,814.3223266601562,822.7838745117188
1630415912120,834.06591796875,801.025634765625,810.6959838867188,771.2088012695312
1630415912120,830.4395751953125,807.87548828125,807.4725341796875,812.3076782226562
1630415912120,838.901123046875,812.7106323242188,803.8461303710938,830.8424682617188
1630415912120,824.3956298828125,810.6959838867188,793.7728881835938,796.5933837890625
1630415912120,840.915771484375,804.6520385742188,810.6959838867188,840.915771484375
1630415912120,829.2307739257812,809.4871826171875,803.040283203125,833.6630249023438
1630415912120,832.4542236328125,802.6373901367188,809.4871826171875,801.025634765625
1630415912136,815.93408203125,797.8021850585938,813.113525390625,811.5018310546875
1630415912151,810.6959838867188,806.2637329101562,815.1282348632812,793.3699340820312
1630415912151,816.3369750976562,815.1282348632812,816.7399291992188,844.5421142578125
1630415912151,824.3956298828125,810.2930297851562,807.069580078125,829.6337280273438
1630415912151,796.5933837890625,802.6373901367188,816.3369750976562,817.1428833007812
1630415912151,835.6776733398438,808.6813354492188,805.4578857421875,794.981689453125
1630415912151,812.7106323242188,812.7106323242188,813.5164794921875,805.054931640625
1630415912151,840.915771484375,813.91943359375,803.4432373046875,807.4725341796875
1630415912151,794.1758422851562,808.6813354492188,806.2637329101562,779.6703491210938
1630415912151,805.054931640625,805.054931640625,810.2930297851562,823.5897216796875
1630415912151,804.2490844726562,802.2344360351562,809.89013671875,766.3735961914062
1630415912151,826.00732421875,809.89013671875,808.6813354492188,814.3223266601562
1630415912151,817.5457763671875,809.084228515625,817.94873046875,831.6483764648438
1630415912151,821.1721801757812,802.6373901367188,806.6666870117188,767.5823974609375
1630415912151,805.054931640625,799.8168334960938,813.113525390625,792.5640869140625
1630415912151,816.7399291992188,801.025634765625,810.6959838867188,780.879150390625
1630415912151,806.6666870117188,801.025634765625,816.3369750976562,836.08056640625
