timestamp,ax,ay,az
1630675482796,-0.367708,0.345931,-0.861686
1630675482806,-0.370697,0.345138,-0.86193
1630675482815,-0.376431,0.342088,-0.859124
1630675482825,-0.379237,0.337879,-0.853756
1630675482834,-0.384056,0.33488999999999997,-0.845338
1630675482844,-0.387228,0.331901,-0.840702
1630675482854,-0.390156,0.33275499999999997,-0.842654
1630675482863,-0.391437,0.332023,-0.8480219999999999
1630675482873,-0.39314499999999997,0.330498,-0.854549
1630675482882,-0.394792,0.33000999999999997,-0.858209
1630675482892,-0.397598,0.329339,-0.856196
1630675482902,-0.40272199999999997,0.329034,-0.852109
1630675482911,-0.406199,0.330986,-0.848449
1630675482921,-0.404186,0.331657,-0.848998
1630675482930,-0.402905,0.335073,-0.851011
1630675482940,-0.402844,0.334951,-0.850584
1630675482950,-0.403576,0.333304,-0.848754
1630675482959,-0.40150199999999997,0.33092499999999997,-0.851194
1630675482969,-0.40546699999999997,0.32025,-0.852048
1630675482978,-0.39997699999999997,0.314882,-0.856928
1630675482988,-0.39436499999999997,0.31232,-0.861808
1630675482998,-0.388204,0.310002,-0.866383
1630675483007,-0.38356799999999996,0.310063,-0.86864
1630675483017,-0.377956,0.310978,-0.871812
1630675483026,-0.371002,0.31799299999999997,-0.868823
1630675483036,-0.368257,0.325496,-0.865895
1630675483046,-0.36844,0.329888,-0.86437
1630675483055,-0.367647,0.327265,-0.864736
1630675483065,-0.369538,0.32012799999999997,-0.864858
1630675483074,-0.373076,0.31354,-0.863028
1630675483084,-0.374418,0.31171,-0.858148
1630675483094,-0.376614,0.314455,-0.852414
1630675483103,-0.380274,0.31842,-0.8479
1630674781587,-0.367159,0.628483,-0.666181
1630674781597,-0.367342,0.628056,-0.6642899999999999
1630674781607,-0.365634,0.627568,-0.663497
1630674781616,-0.365512,0.627202,-0.663741
1630674781626,-0.366244,0.626592,-0.663741
1630674781635,-0.36636599999999997,0.626287,-0.665693
1630674781645,-0.366915,0.625738,-0.668072
1630674781655,-0.366427,0.626226,-0.669109
1630674781664,-0.365512,0.626409,-0.669597
1630674781674,-0.365695,0.625982,-0.670573
1630674781683,-0.365268,0.62464,-0.671427
1630674781693,-0.365085,0.624579,-0.670573
1630674781703,-0.365939,0.624213,-0.668499
1630674781712,-0.36697599999999997,0.624518,-0.6676449999999999
1630674781722,-0.364048,0.622688,-0.667462
1630674781731,-0.364658,0.62464,-0.667157
1630674781741,-0.365268,0.622932,-0.665754
1630674781751,-0.36636599999999997,0.6195769999999999,-0.664778
1630674781760,-0.368074,0.620736,-0.664717
1630674781770,-0.367098,0.625555,-0.668438
1630674781779,-0.366793,0.63074,-0.671
1630674781789,-0.36697599999999997,0.633729,-0.673257
1630674781799,-0.366122,0.63379,-0.673928
1630674781808,-0.366,0.631777,-0.673379
1630674781818,-0.366732,0.6283,-0.672098
1630674781827,-0.366488,0.626287,-0.67222
1630674781837,-0.368013,0.623664,-0.671244
1630674781847,-0.369294,0.622017,-0.670695
1630674781856,-0.368867,0.622505,-0.6691699999999999
1630674781866,-0.369782,0.622932,-0.669414
1630674781875,-0.36966,0.624823,-0.669536
1630674781885,-0.36966,0.624396,-0.6688649999999999
1630674781895,-0.36966,0.622993,-0.6682549999999999
1630674781904,-0.370087,0.622383,-0.668194
1630674781914,-0.369965,0.622627,-0.6667299999999999
1630674781923,-0.372283,0.62342,-0.667401
1630674781933,-0.373991,0.624762,-0.665693
